Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;Dia_setmana;Descripcio_tipus_dia;Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_situacio;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2018S002736    ;2;Eixample;7;la Dreta de l'Eixample;32700;Diagonal / Gràcia                                 ;;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;14;No és causa del  vianant;Motocicleta;Dona;37;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429831.32 ;4583321.36;2.159.495;41.396.524
2018S002737    ;2;Eixample;9;la Nova Esquerra de l'Eixample;90502;Rocafort                                          ;251;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;16;Creuar per fora pas de vianants;Furgoneta;Dona;88;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;428563.11 ;4582146.3 ;2.144.464;41.385.829
2018S002738    ;6;Gràcia;28;Vallcarca i els Penitents;337900;Mare de Déu del Coll / Baró de la Barre           ;;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;15;No és causa del  vianant;Motocicleta;Home;30;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428611.95 ;4585289.85;2.144.678;41.414.146
2018S002739    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;315704;Maragall                                          ;239-241   ;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;16;No és causa del  vianant;Motocicleta;Dona;29;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431130.51 ;4586553.02;2.174.666;41.425.743
2018S002740    ;9;Sant Andreu;59;el Bon Pastor;701266;Monterrey                                         ;1;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;15;No és causa del  vianant;Turisme;Home;33;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;433767.83 ;4588493.8 ;2.206.013;41.443.445
2018S002741    ;4;Les Corts;19;les Corts;199909;Corts                                             ;277;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;17;No és causa del  vianant;Motocicleta;Home;20;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;427684.88 ;4582212.56;2.133.954;41.386.347
2018S002742    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;101008;Tibidabo                                          ;38-40     ;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;14;No és causa del  vianant;Furgoneta;Home;21;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427737.25 ;4585318.06;2.134.209;41.414.322
2018S002742    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;101008;Tibidabo                                          ;;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;14;No és causa del  vianant;Turisme;Home;53;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427737.25 ;4585318.06;2.134.209;41.414.322
2018S002743    ;6;Gràcia;28;Vallcarca i els Penitents;14800;Dalt (Besòs)                                      ;K95       ;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;18;No és causa del  vianant;Motocicleta;Home;28;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427969.12 ;4585470.19;2.136.965;41.415.713
2018S002744    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;191703;Bonanova                                          ;13-19     ;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;18;No és causa del  vianant;Motocicleta;Dona;36;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;427544.04 ;4584363.93;2.132.012;41.405.711
2018S002745    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París                                             ;203;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;16;No és causa del  vianant;Motocicleta;Home;51;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429327.85 ;4583042.89;2.153.505;41.393.972
2018S002746    ;2;Eixample;7;la Dreta de l'Eixample;350308;Aragó / Sant Joan                                 ;;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;18;No és causa del  vianant;Motocicleta;Home;28;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430880.87 ;4583424.29;2.172.037;41.397.542
2018S002748    ;2;Eixample;7;la Dreta de l'Eixample;145003;Diagonal / Bailèn                                 ;;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;20;No és causa del  vianant;Motocicleta;Home;33;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430562.8  ;4583557.35;2.168.217;41.398.713
2018S002749    ;6;Gràcia;31;la Vila de Gràcia;340406;Torrent de les Flors / Sant Lluís                 ;;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;21;No és causa del  vianant;Motocicleta;Dona;27;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429941.66 ;4584339.31;2.160.697;41.405.702
2018S002750    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;149605;Sant Joan                                         ;206-210   ;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;21;No és causa del  vianant;Motocicleta;Home;31;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430165.69 ;4584192.44;2.163.394;41.404.399
2018S002751    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;172301;Corts Catalanes                                   ;866-870   ;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;21;No és causa del  vianant;Motocicleta;Home;61;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432434.42 ;4584324.84;2.190.519;41.405.785
2018S002752    ;6;Gràcia;31;la Vila de Gràcia;265708;Bretón de los Herreros / Príncep d'Astúries       ;;Dimarts;Dm;Laboral;2018;4;Abril;10;Nit;23;No és causa del  vianant;Motocicleta;Home;18;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429116.73 ;4583923.03;2.150.877;4.140.188
2018S002753    ;4;Les Corts;21;Pedralbes;193108;Diagonal                                          ;682;Dimarts;Dm;Laboral;2018;4;Abril;10;Tarda;21;No és causa del  vianant;Autobús;Dona;79;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;426782.36 ;4582401.81;2.123.137;4.138.797
2018S002754    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;50202;Balmes / Copèrnic                                 ;;Dimarts;Dm;Laboral;2018;4;Abril;10;Nit;23;No és causa del  vianant;Ciclomotor;Home;32;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428576.44 ;4584035.47;2.144.401;41.402.845
2018S002755    ;2;Eixample;6;la Sagrada Família;238400;Diagonal / Padilla                                ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;6;No és causa del  vianant;Turisme;Home;18;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431704.5  ;4583927.53;2.181.832;41.402.145
2018S002756    ;9;Sant Andreu;59;el Bon Pastor;347551;Potosí / Caracas                                  ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;6;No és causa del  vianant;Turisme;Home;41;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;433499.34 ;4588462.36;2.202.803;4.144.314
2018S002757    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;370305;A Zona Franca                                     ;48X       ;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;7;No és causa del  vianant;Turisme;Dona;50;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428023.74 ;4576183.58;2.138.722;41.332.077
2018S002758    ;10;Sant Martí;71;Provençals del Poblenou;701414;Corts Catalanes / Josep Pla                       ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;7;No és causa del  vianant;Turisme;Home;73;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;433662.25 ;4585555.92;2.205.072;41.416.976
2018S002759    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;339203;Mandri / Artesa de Segre                          ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;8;No és causa del  vianant;Motocicleta;Dona;32;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;427723.22 ;4584051.1 ;2.134.193;4.140.291
2018S002760    ;6;Gràcia;31;la Vila de Gràcia;66100;Dalt                                              ;69;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;8;No és causa del  vianant;Ciclomotor;Home;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429507.72 ;4584820.05;215.545;41.409.994
2018S002761    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;271100;Pujades / Picasso                                 ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;11;No és causa del  vianant;Motocicleta;Dona;38;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431740.53 ;4582375.11;2.182.438;41.388.166
2018S002762    ;3;Sants-Montjuïc;14;la Font de la Guatlla;215903;Francesc Ferrer i Guàrdia                         ;16-36     ;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;11;No és causa del  vianant;Furgoneta;Home;60;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428901.74 ;4580348.8 ;2.148.725;4.136.967
2018S002762    ;3;Sants-Montjuïc;14;la Font de la Guatlla;215903;Francesc Ferrer i Guàrdia                         ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;11;No és causa del  vianant;Furgoneta;Home;60;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;428901.74 ;4580348.8 ;2.148.725;4.136.967
2018S002762    ;3;Sants-Montjuïc;14;la Font de la Guatlla;215903;Francesc Ferrer i Guàrdia                         ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;11;No és causa del  vianant;Turisme;Home;29;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428901.74 ;4580348.8 ;2.148.725;4.136.967
2018S002763    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;185;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;11;No és causa del  vianant;Autobús;Dona;47;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429230.37 ;4580912.7 ;2.152.588;41.374.777
2018S002763    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;11;No és causa del  vianant;Autobús;Home;44;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429230.37 ;4580912.7 ;2.152.588;41.374.777
2018S002763    ;2;Eixample;10;Sant Antoni;198804;Paral·lel                                         ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;11;No és causa del  vianant;Autobús articulat;Home;43;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429230.37 ;4580912.7 ;2.152.588;41.374.777
2018S002765    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;119003;Cartellà / Sant Manuel                            ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;11;No és causa del  vianant;Ciclomotor;Home;32;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430498.85 ;4586942.69;2.167.063;41.429.198
2018S002766    ;3;Sants-Montjuïc;11;el Poble-sec;43502;Vila i Vilà / Palaudàries                         ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;12;No és causa del  vianant;Motocicleta;Home;47;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430881.11 ;4580715.18;2.172.349;41.373.142
2018S002767    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;149605;Sant Antoni Maria Claret / Sant Joan              ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;13;No és causa del  vianant;Turisme;Home;35;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;430228.01 ;4584092.68;2.164.151;41.403.506
2018S002768    ;3;Sants-Montjuïc;16;la Bordeta;361100;Mossèn Amadeu Oller / Bartomeu Pi                 ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;13;No és causa del  vianant;Bicicleta;Home;19;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428021.98 ;4580282.15;2.138.215;41.368.991
2018S002769    ;3;Sants-Montjuïc;18;Sants;162002;Berlín / Equador                                  ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;14;No és causa del  vianant;Motocicleta;Dona;38;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428315.28 ;4582032.15;2.141.514;41.384.779
2018S002770    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;19508;Laietana / Antoni Maura                           ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;14;Creuar per fora pas de vianants;Taxi;Dona;63;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431279.45 ;4582061.37;2.176.959;41.385.301
2018S002771    ;1;Ciutat Vella;2;el Barri Gòtic;179209;Laietana                                          ;29;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;13;Creuar per fora pas de vianants;Motocicleta;Home;36;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431321.49 ;4582003.27;2.177.469;41.384.781
2018S002772    ;3;Sants-Montjuïc;13;la Marina de Port;169409;Química                                           ;11;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;15;Creuar per fora pas de vianants;Veh. mobilitat personal amb motor;Home;25;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;428023.15 ;4579910.59;2.138.273;41.365.645
2018S002773    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;113302;Cartellà                                          ;92-94     ;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;13;No és causa del  vianant;Ciclomotor;Dona;12;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;430712.47 ;4586872.27;2.169.627;41.428.582
2018S002773    ;8;Nou Barris;44;Vilapicina i la Torre Llobeta;113302;Cartellà                                          ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Matí;13;No és causa del  vianant;Ciclomotor;Dona;21;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430712.47 ;4586872.27;2.169.627;41.428.582
2018S002774    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;266904;Princesa                                          ;22;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;14;No és causa del  vianant;Bicicleta;Dona;27;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431586.52 ;4582070.62;218.063;4.138.541
2018S002775    ;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;Calàbria                                          ;177;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;19;No és causa del  vianant;Motocicleta;Home;29;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429074.34 ;4581815.14;2.150.617;41.382.892
2018S002776    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;191204;Mallorca / Dos de Maig                            ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;18;No és causa del  vianant;Taxi;Dona;87;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;431651.12 ;4584550.2 ;2.181.123;41.407.749
2018S002777    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;32700;Aribau                                            ;86;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;19;No és causa del  vianant;Motocicleta;Home;60;Conductor;Presentat;Ferit lleu: Rebutja assistència sanitària;429692.67 ;4582553.1 ;2.157.926;41.389.592
2018S002778    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;349706;París                                             ;120;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;18;No és causa del  vianant;Motocicleta;Home;25;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;428927.58 ;4582619.99;2.148.768;41.390.128
2018S002779    ;9;Sant Andreu;58;Baró de Viver;335508;Litoral (Llobregat)                               ;0;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;20;No és causa del  vianant;Motocicleta;Home;24;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;433363.25 ;4582786.07;22.018;41.392.004
2018S002780    ;2;Eixample;5;el Fort Pienc;225500;Corts Catalanes / Nàpols                          ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;20;No és causa del  vianant;Turisme;Dona;33;Vianant;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;431363.28 ;4583313.93;217.782;41.396.589
2018S002781    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;148704;Ciutat de Granada / Diagonal                      ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;21;No és causa del  vianant;Motocicleta;Dona;42;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;432420.06 ;4584146.89;2.190.367;41.404.181
2018S002782    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Lesseps                                           ;20;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;21;No és causa del  vianant;Motocicleta;Dona;35;Passatger;Desconegut;Ferit lleu: Hospitalització fins a 24h;429004.41 ;4584524.48;2.149.463;41.407.287
2018S002782    ;6;Gràcia;28;Vallcarca i els Penitents;158107;Lesseps                                           ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;21;No és causa del  vianant;Motocicleta;Home;30;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;429004.41 ;4584524.48;2.149.463;41.407.287
2018S002783    ;2;Eixample;7;la Dreta de l'Eixample;286504;València / Roger de Flor                          ;;Dimecres;Dc;Laboral;2018;4;Abril;11;Tarda;21;No és causa del  vianant;Motocicleta;Dona;49;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;430883.1  ;4583614.29;2.172.042;41.399.254
2018S002784    ;2;Eixample;7;la Dreta de l'Eixample;32700;Balmes / Còrsega                                  ;;Dijous;Dj;Laboral;2018;4;Abril;12;Nit;2;No és causa del  vianant;Ciclomotor;Dona;22;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;429554.34 ;4583063.6 ;2.156.212;41.394.178
2018S002785    ;2;Eixample;6;la Sagrada Família;73900;Aragó / Padilla                                   ;;Dijous;Dj;Laboral;2018;4;Abril;12;Nit;2;No és causa del  vianant;Motocicleta;Home;49;Conductor;Presentat;Ferit lleu: Hospitalització fins a 24h;431553.57 ;4584083.99;2.180.009;41.403.541
2018S002786    ;4;Les Corts;19;les Corts;102452;Entença / Corts                                   ;;Dijous;Dj;Laboral;2018;4;Abril;12;Matí;7;No és causa del  vianant;Motocicleta;Dona;55;Conductor;Presentat;Ferit greu: hospitalització superior a 24h;428101;4582507.88;2.138.895;41.389.044
2018S002787    ;4;Les Corts;19;les Corts;199909;Marquès de Sentmenat                              ;70;Dijous;Dj;Laboral;2018;4;Abril;12;Matí;8;No és causa del  vianant;Bicicleta;Dona;25;Vianant;Desconegut;Ferit lleu: Hospitalització fins a 24h;428121.98 ;4582082.13;2.139.197;41.385.212
2018S002788    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València                                          ;549-551   ;Dijous;Dj;Laboral;2018;4;Abril;12;Matí;8;No és causa del  vianant;Motocicleta;Home;23;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431760.92 ;4584487.79;2.182.443;41.407.196
2018S002788    ;10;Sant Martí;64;el Camp de l'Arpa del Clot;350308;València                                          ;;Dijous;Dj;Laboral;2018;4;Abril;12;Matí;8;No és causa del  vianant;Motocicleta;Home;27;Conductor;Presentat;Ferit lleu: Amb assistència sanitària en lloc d'accident;431760.92 ;4584487.79;2.182.443;41.407.196
2018S002789    ;2;Eixample;9;la Nova Esquerra de l'Eixample;268003;Mallorca                                          ;91;Dijous;Dj;Laboral;2018;4;Abril;12;Matí;9;No és causa del  vianant;Autobús;Dona;67;Passatger;Desconegut;Ferit lleu: Amb assistència sanitària en lloc d'accident;429128.51 ;4582097.25;2.151.232;41.385.437
