Movie_Id,Year,Name,time,type,rate,votes
3696,1998.0,The Impostors,101 min,movie,6.5,"4,760"
3697,2002.0,Proof Positive,,,,
3698,1970.0,Ned Kelly,100 min,movie,5.1,"1,010"
3699,1977.0,The Richard Pryor Show,60 min,series,7.6,319
3700,2002.0,Why the Towers Fell: Nova,,,,
3701,1944.0,The Fighting Seabees,100 min,movie,6.6,"3,164"
3702,2004.0,Halloweentown High,82 min,movie,6.2,"5,443"
3703,2003.0,Ripley's Game,,,,
3704,2000.0,Ditto,110 min,movie,7.1,"1,762"
3705,2000.0,Directors: Martin Scorsese,,,,
3706,2003.0,Dixie Chicks: Top of the World,85 min,movie,7.5,39
3707,1993.0,White Wolves: A Cry in The Wild 2,,,,
3708,1988.0,The Beast,111 min,movie,7.3,"8,361"
3709,1998.0,Jerry & Tom,,,,
3710,1987.0,Flowers in the Attic,93 min,movie,5.8,"8,927"
3711,1975.0,Mother Kusters Goes to Heaven,108 min,movie,7.6,"1,655"
3712,2000.0,Il Mare,105 min,movie,7.6,"7,645"
3713,2004.0,Saw,103 min,movie,7.6,"365,877"
3714,2005.0,The Ballad of Jack and Rose,112 min,movie,6.7,"10,316"
3715,1985.0,Commando,90 min,movie,6.7,"140,173"
3716,1988.0,The Big Blue,168 min,movie,7.6,"46,375"
3717,1944.0,The Miracle of Morgan's Creek,,,,
3718,2000.0,Christina's House,96 min,movie,4.0,"1,868"
3719,1941.0,The Best of Abbott & Costello: Vol. 1,,,,
3720,1988.0,Ronin Warriors: Collection,,,,
3721,1996.0,Sacred Silence,,,,
3722,1999.0,Luminarias,,,,
3723,1998.0,The Quiet Family,101 min,movie,7.0,"3,978"
3724,2002.0,Project Greenlight: Season 2,,,,
3725,1988.0,The Seventh Sign,97 min,movie,5.9,"12,682"
3726,1999.0,Meat Loaf: VH1 Storytellers,,,,
3727,1987.0,Rich and Famous,104 min,movie,6.2,531
3728,1993.0,So I Married an Axe Murderer,93 min,movie,6.4,"32,056"
3729,2000.0,Devil Man,,,,
3730,1998.0,Elizabeth,124 min,movie,7.4,"88,842"
3731,1999.0,Sooryavansham,168 min,movie,6.1,"1,886"
3732,2004.0,The Lost Angel,,,,
3733,1963.0,Spencer's Mountain,118 min,movie,7.1,"2,280"
3734,1999.0,Gorgeous,121 min,movie,6.1,"10,611"
3735,2004.0,Confessions of an American Girl,,,,
3736,1968.0,The Green Berets,142 min,movie,5.8,"11,606"
3737,2003.0,Gacy,88 min,movie,4.7,"3,661"
3738,1998.0,The Godson,100 min,movie,3.1,"1,251"
3739,1991.0,Conagher,94 min,movie,7.3,"1,397"
3740,1931.0,Dracula,75 min,movie,7.5,"43,575"
3741,2000.0,The Who: Live at the Royal Albert Hall,,,,
3742,1946.0,Notorious,102 min,movie,7.9,"88,074"
3743,2000.0,Boys and Girls,94 min,movie,5.4,"15,544"
3744,2000.0,Organizing from the Inside Out with Julie Morgenstern,,,,
3745,2001.0,The First Annual PlanetOut.com Short Movie Awards Highlights,,,,
3746,2003.0,The Lion in Winter,167 min,movie,7.2,"1,889"
3747,1995.0,Hercules: The Legendary Journeys: Season 2,,,,
3748,2004.0,Every Mother's Son: POV,,,,
3749,2002.0,The Slaughter Rule,112 min,movie,6.0,"2,192"
3750,2004.0,The Terminal: Bonus Material,,,,
3751,2001.0,Sting: All This Time,,movie,8.5,166
3752,1969.0,Frankenstein Must Be Destroyed,101 min,movie,6.8,"3,977"
3753,2003.0,Red Riding Hood,92 min,movie,4.7,582
3754,2001.0,The Navigators,96 min,movie,7.0,"2,418"
3755,1994.0,John Denver: A Portrait,,,,
3756,2002.0,About Schmidt,125 min,movie,7.1,"119,829"
3757,1945.0,I Know Where I'm Going!,91 min,movie,7.5,"7,433"
3758,2000.0,Cecil B. Demented,87 min,movie,6.2,"12,999"
3759,2004.0,Blessed,98 min,movie,4.2,"2,067"
3760,1997.0,Tom Jones,314 min,series,7.8,653
3761,1999.0,Salsa & Merengue: Cal Pozo's Learn to Dance in Minutes,,,,
3762,1995.0,Winnie the Pooh: Un-Valentine's Day / A Valentine for You,,,,
3763,1992.0,Shakes the Clown,,,,
3764,1989.0,Triads: The Inside Story,91 min,movie,6.0,209
3765,1980.0,Used Cars,113 min,movie,6.8,"12,929"
3766,1988.0,18 Again,93 min,movie,5.8,"4,044"
3767,1999.0,Ambush,123 min,movie,6.7,"3,981"
3768,1997.0,Playing God,94 min,movie,5.6,"7,026"
3769,2004.0,Wonderfalls: The Complete Series,,,,
3770,2005.0,Richard Jeni: A Big Steaming Pile of Me,60 min,movie,7.5,233
3771,1974.0,Kung Fu: Season 3,,,,
3772,1999.0,The Suburbans,81 min,movie,4.2,"2,119"
3773,1942.0,Saboteur,109 min,movie,7.2,"22,096"
3774,2000.0,Sausalito,98 min,movie,5.7,223
3775,1978.0,Good Guys Wear Black,95 min,movie,5.1,"2,655"
3776,2002.0,In the Mirror of Maya Deren,,,,
3777,1990.0,In Living Color: Season 2,,,,
3778,2003.0,I'll Be There,105 min,movie,6.4,"1,406"
3779,1970.0,Colossus: The Forbin Project,100 min,movie,7.1,"7,798"
3780,1999.0,Oliver Twist,386 min,series,7.7,718
3781,1981.0,Only Fools and Horses: Series 1-3,,,,
3782,1990.0,Flatliners,115 min,movie,6.6,"77,306"
3783,1988.0,Moon Over Parador,103 min,movie,6.0,"5,218"
3784,1996.0,The Pretender: Season 1,,,,
3785,1981.0,The Cramps: Live at Napa State Metal Hospital,,,,
3786,2000.0,The Best of Crunch Step,,,,
3787,2002.0,The Dangerous Lives of Altar Boys,104 min,movie,7.0,"12,784"
3788,2000.0,Stephanie Foster: Beginners and Intermediate Yoga,,,,
3789,1997.0,Thomas Jefferson,180 min,series,7.8,547
3790,1921.0,Avant-Garde: Experimental Cinema of the 1920s and '30s,,,,
3791,1972.0,Scorpio,,,,
3792,2002.0,Ghost Watcher,,,,
3793,2001.0,Kaaterskill Falls,86 min,movie,5.0,204
3794,2000.0,Dragon Ball Z: Bardock: The Father of Goku,,,,
3795,1976.0,Mr. Klein,123 min,movie,7.6,"5,227"
3796,1992.0,Juice,95 min,movie,7.1,"22,442"
3797,1962.0,L'Eclisse,126 min,movie,7.9,"15,831"
3798,1973.0,The Sting,129 min,movie,8.3,"231,590"
3799,1988.0,Garfield Fantasies,,,,
3800,2004.0,I Can't Marry You,,movie,7.5,36
3801,1975.0,Rooster Cogburn,108 min,movie,6.9,"10,269"
3802,1984.0,Urusei Yatsura Movie 2: Beautiful Dreamer,,,,
3803,1993.0,Mi Vida Loca (My Crazy Life),,,,
3804,1983.0,The Star Chamber,109 min,movie,6.3,"6,059"
3805,2002.0,War Stories,,,,
3806,1991.0,Fires Within,86 min,movie,4.9,341
3807,2001.0,Southern Comfort,90 min,movie,6.6,819
3808,1997.0,Best Men,90 min,movie,5.6,"2,629"
3809,1986.0,The Clan of the Cave Bear,98 min,movie,5.4,"5,851"
3810,2004.0,Van Helsing: The London Assignment,30 min,movie,6.1,"2,834"
3811,1987.0,Hell Comes to Frogtown,,,,
3812,1993.0,A Home of Our Own,104 min,movie,7.1,"2,813"
3813,2002.0,Blade 2: Bonus Material,,,,
3814,1991.0,Love Potion #9,,,,
3815,2000.0,Roughnecks: The Starship Troopers Chronicles: The Homefront Campaign,,,,
3816,1986.0,Armed and Dangerous,88 min,movie,5.7,"10,311"
3817,1994.0,Stargate,116 min,movie,7.1,"170,232"
3818,2001.0,Tomie: Rebirth,,,,
3819,1966.0,Hawaii,189 min,movie,6.5,"2,560"
3820,2002.0,Between Strangers,95 min,movie,6.1,932
3821,2001.0,Transfixed,105 min,movie,5.5,322
3822,2004.0,Traffic: The Miniseries,,,,
3823,1921.0,Sheik / The Son of the Sheik,,,,
3824,1998.0,Fear and Loathing in Las Vegas,118 min,movie,7.6,"250,641"
3825,2002.0,The Sum of All Fears,124 min,movie,6.4,"99,813"
3826,1999.0,Music of the Heart,124 min,movie,6.8,"11,502"
3827,2004.0,Lone Wolf and Cub: Baby Cart in the Land of Demons,,,,
3828,2004.0,Ginger Snaps Back: The Beginning,94 min,movie,5.9,"9,751"
3829,2002.0,Edge of Madness,99 min,movie,6.3,665
3830,1998.0,Black Dog,89 min,movie,5.4,"8,147"
3831,1959.0,Elvira's Horror Classics,,,,
3832,1993.0,Raining Stones,90 min,movie,7.4,"3,955"
3833,1939.0,Dark Victory,104 min,movie,7.6,"9,272"
3834,2004.0,Straight Men and the Men Who Love Them,,,,
3835,1992.0,Universal Soldier,102 min,movie,6.0,"80,229"
3836,2001.0,Freeze Me,,,,
3837,2001.0,Yu-Gi-Oh!,9 min,movie,,
3838,2000.0,Cardcaptor Sakura: The Movie 2: The Sealed Card,,,,
3839,2003.0,The Best of Ultimate Wrestling,,,,
3840,1982.0,The Toy,102 min,movie,5.9,"10,767"
3841,1996.0,Tenchi the Movie: Tenchi Muyo! In Love,,,,
3842,1976.0,Charlie's Angels: Season 2,,,,
3843,1993.0,The Innocent,119 min,movie,5.6,"1,419"
3844,2003.0,Midnight Mass,98 min,movie,2.4,404
3845,2005.0,Desperate Souls,84 min,movie,2.4,261
3846,2004.0,Sesame Street: Sing Along,,,,
3847,1997.0,Swept from the Sea,,,,
3848,1934.0,The Ghoul,,,,
3849,1987.0,Leonard Part 6,85 min,movie,2.2,"7,733"
3850,2000.0,Witchcraft XI: Sisters in Blood,90 min,movie,2.6,205
3851,1992.0,Inspector Morse 25: Cherubim & Seraphim,,,,
3852,1995.0,Touched by an Angel: Season 2,,,,
3853,1988.0,Cop,110 min,movie,6.4,"4,136"
3854,1955.0,Night and Fog,,,,
3855,1920.0,Way Down East,145 min,movie,7.5,"4,761"
3856,2002.0,Major League Baseball: Memorable Moments,,,,
3857,1972.0,The Gore Gore Girls: Special Edition,,,,
3858,2001.0,Sugar & Spice,81 min,movie,5.7,"13,181"
3859,1991.0,The Marrying Man,115 min,movie,5.8,"4,948"
3860,2003.0,Bruce Almighty,101 min,movie,6.7,"358,433"
3861,2001.0,Jekyll & Hyde: The Musical,135 min,movie,6.8,514
3862,1987.0,Superman IV: The Quest for Peace,90 min,movie,3.7,"41,260"
3863,2000.0,American Pimp,,,,
3864,2005.0,Batman Begins,140 min,movie,8.2,"1,254,044"
3865,1991.0,Suburban Commando,90 min,movie,4.5,"9,077"
3866,1985.0,Shadowlands,92 min,movie,7.5,406
3867,2001.0,Animal Attraction 3,,,,
3868,1934.0,It's a Gift,68 min,movie,7.2,"4,668"
3869,1991.0,Dame Kiri Te Kanawa,59 min,movie,8.2,10
3870,1998.0,Affliction,,,,
3871,1970.0,The Who: Live at the Isle of Wight Festival,,,,
3872,1996.0,Sharpe 10: Sharpe's Siege,,,,
3873,2003.0,Warrior Queen,83 min,movie,5.2,"1,101"
3874,2002.0,Fashion Victim: The Killing of Gianni Versace,,,,
3875,2004.0,The Motorcycle Diaries,126 min,movie,7.8,"93,748"
3876,2004.0,Howard Hughes: The Real Aviator,55 min,movie,6.8,42
3877,1996.0,The Lottery,92 min,movie,6.0,846
3878,2001.0,Public Enemy: Live from the House of Blues,,,,
3879,1995.0,Ghost in the Shell,83 min,movie,8.0,"122,592"
3880,1966.0,The Russians Are Coming,126 min,movie,7.1,"7,538"
3881,2004.0,The Lost Skeleton of Cadavra,,,,
3882,1999.0,Molly,102 min,movie,5.8,"2,578"
3883,1997.0,Charles Mingus: Triumph of the Underdog,,,,
3884,1954.0,Milton Berle's Buick Hour #1,,,,
3885,1932.0,White Zombie,69 min,movie,6.4,"8,381"
3886,1997.0,Live Flesh,103 min,movie,7.4,"27,093"
3887,1972.0,Aguirre: The Wrath of God,95 min,movie,7.9,"49,223"
3888,1994.0,NYPD Blue: Season 2,,,,
3889,2005.0,Assisted Living,,,,
3890,2004.0,Confessions of a Teenage Drama Queen,89 min,movie,4.6,"26,686"
3891,2002.0,Over the Edge: Motorcycle Mayhem X,,,,
3892,1984.0,Impulse,91 min,movie,5.9,"1,187"
3893,1996.0,The People vs. Larry Flynt,130 min,movie,7.3,"85,127"
3894,2004.0,Surviving Christmas,91 min,movie,5.4,"21,741"
3895,1956.0,The Man Who Never Was,103 min,movie,7.4,"3,875"
3896,1984.0,Punky Brewster: Season 1,,,,
3897,2003.0,Boom,100 min,movie,2.3,"1,242"
3898,1958.0,The Quiet American,120 min,movie,6.7,"1,524"
3899,1996.0,Comrades: Almost a Love Story,118 min,movie,8.1,"4,528"
3900,2000.0,Amores Perros,154 min,movie,8.1,"215,257"
3901,1997.0,Career Girls,83 min,movie,7.2,"4,667"
3902,1957.0,Kanal,91 min,movie,7.9,"6,235"
3903,1994.0,PCU,79 min,movie,6.6,"11,680"
3904,1998.0,The Hole: 2000 Seen By ...,,,,
3905,2001.0,The Others,104 min,movie,7.6,"325,501"
3906,1925.0,Go West,68 min,movie,7.2,"3,322"
3907,1998.0,Madeline,88 min,movie,5.9,"6,381"
3908,1928.0,Storm Over Asia,74 min,movie,7.1,"1,642"
3909,1993.0,Madonna: Ciao Italia: Live from Italy,,,,
3910,2003.0,Powerpuff Girls: 'Twas The Fight Before Christmas,44 min,movie,7.2,467
3911,1982.0,Summer Lovers,98 min,movie,5.7,"3,623"
3912,1996.0,Manny & Lo,88 min,movie,6.6,"1,685"
3913,1968.0,Dark Shadows: Vol. 6,,,,
3914,1979.0,To the Manor Born: The Complete Series,,,,
3915,1984.0,The Brothers Quay Collection,,,,
3916,2003.0,Monster Man,95 min,movie,5.8,"4,270"
3917,2004.0,Garden State,102 min,movie,7.4,"204,045"
3918,1966.0,La Vie de Chateau,,,,
3919,2004.0,Shallow Ground,97 min,movie,4.9,"4,346"
3920,1998.0,I Still Know What You Did Last Summer,100 min,movie,4.7,"66,029"
3921,2003.0,101 Dalmatians II: Patch's London Adventure,,,,
3922,1979.0,Sapphire and Steel: The Complete Series,,,,
3923,1997.0,Beverly Hills Ninja,88 min,movie,5.5,"36,935"
3924,1970.0,White Sun of the Desert,84 min,movie,8.0,"5,293"
3925,2003.0,The Matrix: Reloaded,138 min,movie,7.2,"498,109"
3926,2003.0,Le Divorce,,movie,8.5,88
3927,2002.0,Without a Trace: Season 1,,,,
3928,2004.0,Nip/Tuck: Season 2,,,,
3929,1962.0,The Hammer Horror Series: Night Creatures / The Evil of Frankenstein,,,,
3930,2000.0,Militia,89 min,movie,3.0,590
3931,1990.0,A Cry in the Wild,82 min,movie,5.5,845
3932,1996.0,Cosmic Voyage: IMAX,,,,
3933,2001.0,S.W.A.T.: L.A.,,,,
3934,2002.0,The Original Latin Kings of Comedy,86 min,movie,6.8,288
3935,1968.0,Yellow Submarine,85 min,movie,7.4,"23,552"
3936,1999.0,End of Days,122 min,movie,5.8,"103,206"
3937,1974.0,Butley,129 min,movie,7.2,552
3938,2004.0,Shrek 2,93 min,movie,7.2,"402,400"
3939,2001.0,ECW: Heatwave '98,,,,
3940,1981.0,The Doors: No One Here Gets Out Alive,,,,
3941,1975.0,The French Connection: Bonus Material,,,,
3942,1988.0,Crocodile Dundee 2,,,,
3943,1998.0,Hitman,104 min,movie,6.2,"4,701"
3944,2000.0,Wonderland,50 min,series,7.2,134
3945,1995.0,My Teacher's Wife,89 min,movie,5.6,"1,430"
3946,2001.0,The Center of the World,88 min,movie,5.8,"4,475"
3947,2003.0,Spinning Boris,112 min,movie,6.6,"1,003"
3948,2000.0,Safe House,,,,
3949,1991.0,Terminator 2: Extreme Edition: Bonus Material,,,,
3950,2004.0,Wildboyz: Season 2,,,,
3951,1997.0,Meet Wally Sparks,105 min,movie,5.3,"2,982"
3952,2004.0,Orwell Rolls in His Grave,,,,
3953,1973.0,Spook Who Sat by the Door,102 min,movie,7.1,"1,046"
3954,1952.0,The Quiet Man,129 min,movie,7.8,"32,994"
3955,1959.0,The Horse Soldiers,120 min,movie,7.2,"8,792"
3956,1997.0,Soul in the Hole,98 min,movie,6.9,209
3957,1994.0,Blind Justice,85 min,movie,5.8,666
3958,2003.0,Monk: Season 2,,,,
3959,1997.0,Classic Albums: Stevie Wonder: Songs in the Key of Life,75 min,movie,7.6,72
3960,1960.0,Pollyanna,134 min,movie,7.4,"8,533"
3961,2001.0,Ram Dass: Fierce Grace,93 min,movie,7.7,302
3962,2003.0,Finding Nemo (Widescreen),,,,
3963,1955.0,Around the World with Orson Welles,26 min,series,7.3,74
3964,1996.0,Blue Angels: Rolling in Sky,,,,
3965,1992.0,Red Dwarf: Series 5,,,,
3966,2004.0,Friday Night Lights,118 min,movie,7.2,"56,554"
3967,1970.0,The House that Dripped Blood,,,,
3968,2001.0,In the Light of Reverence,73 min,movie,7.6,17
3969,1982.0,Faerie Tale Theatre: Rapunzel,,,,
3970,1981.0,Thief,123 min,movie,7.4,"23,049"
3971,2003.0,Koi... Mil Gaya,171 min,movie,7.1,"19,831"
3972,1984.0,Police Academy: Special Edition,,,,
3973,1983.0,The Everly Brothers: Reunion Concert,75 min,movie,7.6,9
3974,1953.0,Hondo,83 min,movie,7.1,"8,861"
3975,1991.0,One False Move,,,,
3976,2000.0,The Miracle Maker: The Story of Jesus,,,,
3977,2003.0,National Geographic: The FBI,60 min,movie,6.2,43
3978,2003.0,Hangman's Curse,106 min,movie,5.0,"2,362"
3979,1999.0,King Crimson: Deja Vrooom,,,,
3980,2004.0,Globe Trekker: Amsterdam,,,,
3981,2003.0,S21: The Khmer Rouge Killing Machine,,,,
3982,2000.0,Tai Chi 6 Forms,,,,
3983,2003.0,The Same River Twice,78 min,movie,7.0,261
3984,1959.0,On the Beach,134 min,movie,7.2,"11,398"
3985,2002.0,Crop Circles: Quest for Truth,115 min,movie,7.0,208
3986,2001.0,Life and Debt,80 min,movie,7.6,930
3987,1939.0,The Roaring Twenties,106 min,movie,8.0,"11,789"
3988,1998.0,Wrongfully Accused,87 min,movie,6.2,"22,539"
3989,2004.0,Science of the Sexes,,,,
3990,1991.0,One Good Cop,114 min,movie,5.9,"3,694"
3991,2005.0,Insan,141 min,movie,4.6,"1,183"
3992,1999.0,Partners in Crime,,,,
3993,1961.0,The Grass is Greener,,,,
3994,2004.0,Freeze Frame,99 min,movie,6.4,"2,752"
3995,1995.0,High Risk (Meltdown),,,,
3996,1999.0,Travel the World by Train: Australia & New Zealand,60 min,movie,6.8,5
3997,1983.0,Of Unknown Origin,88 min,movie,6.1,"2,483"
3998,1988.0,Joseph Campbell and The Power of Myth,360 min,series,8.9,860
3999,2001.0,Queer as Folk: Season 1,,,,
4000,2002.0,Ultimate Crop Circles: Signs From Space?,115 min,movie,7.2,10
4001,1939.0,The Four Feathers,129 min,movie,7.5,"5,293"
4002,2004.0,Cosplay Complex,,,,
4003,1999.0,Deal of a Lifetime,94 min,movie,4.7,309
4004,1930.0,The Blue Angel,104 min,movie,7.7,"13,051"
4005,1993.0,Dr. Quinn,60 min,series,6.7,"9,535"
4006,2003.0,Sesame Street: Cookie Monster's Best Bites,,,,
4007,1989.0,Cyborg,86 min,movie,5.1,"28,029"
4008,2002.0,David Blaine: Fearless,110 min,movie,7.3,185
4009,1999.0,Intimate Betrayal,,movie,6.0,72
4010,1963.0,The Leopard (Original Italian Version),,,,
4011,1982.0,George Carlin: Carlin at Carnegie,,,,
4012,1999.0,Random Hearts,133 min,movie,5.2,"19,223"
4013,1993.0,Sherlock Holmes: The Eligible Bachelor,,,,
4014,2001.0,The Princess and the Barrio Boy,,,,
4015,2001.0,The Road to Love,70 min,movie,6.6,337
4016,1997.0,Zigzag,87 min,movie,4.5,32
4017,1994.0,The Browning Version,97 min,movie,7.2,"2,894"
4018,1965.0,Die! Die! My Darling!,97 min,movie,6.3,"1,965"
4019,1996.0,Infinity,119 min,movie,6.2,"1,640"
4020,1999.0,Travel the World by Train: Central America,,movie,5.6,5
4021,2000.0,The Dead Hate the Living,90 min,movie,4.0,"1,666"
4022,1995.0,Born to be Wild,100 min,movie,5.1,"1,342"
4023,2003.0,Fate,,movie,4.5,143
4024,1995.0,The Mystery of Rampo,,,,
4025,1968.0,The Private Navy of Sgt. O' Farrell,,,,
4026,1993.0,Money for Nothing,100 min,movie,5.8,"3,591"
4027,1988.0,Police Academy 5: Assignment - Miami Beach,90 min,movie,4.6,"31,433"
4028,2004.0,Russell Simmons Presents Def Poetry: Season 2,,,,
4029,1952.0,Come Back,99 min,movie,7.5,"4,088"
4030,1961.0,Wild in the Country,114 min,movie,6.5,"1,440"
4031,1995.0,Mortal Kombat: The Movie,,,,
4032,1992.0,Young Duke Series: The Fugitive,,,,
4033,2005.0,Alias: Season 4,,,,
4034,1997.0,Lifeline,108 min,movie,6.6,532
4035,2004.0,Throwdown,,,,
4036,1997.0,Secrets of the Heart,105 min,movie,7.3,"1,567"
4037,2003.0,Simon & Garfunkel: Old Friends Live on Stage,,,,
4038,1982.0,A Fine Romance: Set 2,,,,
4039,1974.0,Nude for Satan,,,,
4040,1993.0,Tales of the City,360 min,series,8.4,"3,085"
4041,2004.0,Mobile Suit Gundam SEED,25 min,series,7.1,"1,230"
4042,1978.0,Pretty Baby,110 min,movie,6.6,"9,295"
4043,2002.0,Signs,106 min,movie,6.7,"326,613"
4044,1998.0,Subspecies 4: Bloodstorm,,,,
4045,2003.0,The Indiana Jones Trilogy: Bonus Material,,,,
4046,1988.0,All Creatures Great and Small: Series 5,,,,
4047,2000.0,Sacrifice,90 min,movie,4.9,679
4048,2003.0,Little House on the Prairie: I'll Be Waving as You Drive Away,,,,
4049,1988.0,Torch Song Trilogy,120 min,movie,7.7,"6,396"
4050,1997.0,Toothless,92 min,movie,6.0,"1,834"
4051,1971.0,The Hospital,103 min,movie,7.2,"5,068"
4052,2001.0,All the Queen's Men,99 min,movie,4.8,"2,393"
4053,2004.0,A Program About Unusual Buildings & Other Roadside Stuff,57 min,movie,7.0,92
4054,1990.0,House of Cards Trilogy I: House of Cards,,,,
4055,1984.0,The Woman in Red,87 min,movie,5.9,"13,094"
4056,2001.0,Planet of the Apes,119 min,movie,5.7,"205,960"
4057,2000.0,Sharks: Great White / Ultimate Guide to Sharks,,,,
4058,1952.0,The Best of the Abbott and Costello Comedy Hour,,,,
4059,1976.0,Ilsa,85 min,movie,5.1,"2,473"
4060,1990.0,The Long Walk Home,97 min,movie,7.3,"3,069"
4061,1964.0,Soft Skin,113 min,movie,7.5,"6,156"
4062,1997.0,Battle Athletes: Vol. 2: Ready,,,,
4063,2005.0,Fingersmith,181 min,series,7.9,"7,640"
4064,1998.0,The Big Hit,91 min,movie,6.1,"27,708"
4065,1998.0,Learning Curve,,,,
4066,1974.0,Thriller: A Cruel Picture,,,,
4067,1976.0,Silver Streak,114 min,movie,6.9,"17,014"
4068,2004.0,Twist,87 min,movie,7.3,782
4069,1983.0,Local Hero,111 min,movie,7.3,"20,057"
4070,1981.0,Raggedy Man,94 min,movie,6.8,"1,322"
4071,1973.0,Zanjeer,145 min,movie,7.7,"3,112"
4072,1979.0,Hair,121 min,movie,7.6,"33,572"
4073,1966.0,Spinout,90 min,movie,5.9,"1,606"
4074,1971.0,Le Mans,106 min,movie,6.8,"8,590"
4075,2003.0,Franklin: Back to School with Franklin,,,,
4076,1997.0,Directors: Joel Schumacher,,,,
4077,1998.0,The First 9 1/2 Weeks,100 min,movie,3.6,508
4078,2003.0,Larry the Cable Guy: Git-R-Done,,,,
4079,2003.0,Foo Fighters: Everywhere but Home,151 min,movie,8.3,234
4080,2003.0,A Mighty Wind,91 min,movie,7.2,"24,839"
4081,1980.0,Last Flight of Noah's Ark,97 min,movie,5.8,"1,115"
4082,1999.0,Atomic Train,122 min,series,4.7,"2,089"
4083,1996.0,A Girl Called Rosemarie,,,,
4084,1991.0,Raw Heat,,,,
4085,1958.0,Horror of Dracula,82 min,movie,7.3,"19,713"
4086,1994.0,House of the Spirits,,,,
4087,2002.0,The Firm Body Sculpting: Ab Sculpt,,,,
4088,1999.0,Ella Fitzgerald: Something to Live For,,,,
4089,1987.0,Innerspace,120 min,movie,6.8,"51,874"
4090,1995.0,Santana: Sacred Fire: Live in Mexico,97 min,movie,8.2,51
4091,1993.0,... And God Spoke,82 min,movie,6.8,814
4092,1997.0,How To Be A Player,93 min,movie,5.4,"8,559"
4093,2004.0,Daydream Obsession 2: Infidelities,87 min,movie,4.1,30
4094,1985.0,Doctor Who: Vengeance on Varos,,,,
4095,2004.0,Girl Play,80 min,movie,4.5,740
4096,2002.0,Blood Feast 2: All U Can Eat,92 min,movie,5.7,"1,297"
4097,1983.0,Sleepaway Camp,84 min,movie,6.3,"24,232"
4098,2002.0,Angel: Season 4,,,,
4099,2000.0,Chunhyang,120 min,movie,7.1,"1,528"
4100,2000.0,Dinosaur,82 min,movie,6.5,"50,412"
4101,1983.0,Hysterical,87 min,movie,5.8,673
4102,1983.0,Testament,90 min,movie,6.9,"5,512"
4103,1983.0,My Tutor,97 min,movie,5.2,"3,034"
4104,1945.0,Charlie Chan: The Jade Mask,,,,
4105,2002.0,Ranma 1/2: Ranma Forever: Vol. 8: Someday,,,,
4106,2001.0,The Invisible Circus,93 min,movie,5.6,"2,829"
4107,1938.0,The Childhood of Maxim Gorky,98 min,movie,7.3,566
4108,1960.0,Steamroller and the Violin,,,,
4109,2000.0,American Psycho,101 min,movie,7.6,"458,987"
4110,1945.0,Dakota,82 min,movie,6.0,"1,223"
4111,1998.0,Bram Stoker's Shadowbuilder,,,,
4112,1996.0,Paris Was a Woman,75 min,movie,7.6,117
4113,1999.0,Trippin',94 min,movie,5.3,"1,132"
4114,1983.0,Faerie Tale Theatre: Beauty and the Beast,,,,
4115,1999.0,The Simpsons: Bart Wars,,,,
4116,1946.0,Orson Welles: The Stranger/Orson Welles on Film,,,,
4117,1988.0,Monkey Shines,113 min,movie,6.2,"10,121"
4118,2002.0,Tenchi Muyo GXP,,,,
4119,1990.0,White Palace,103 min,movie,6.5,"7,235"
4120,1991.0,Max Ernst,90 min,movie,8.1,38
4121,2001.0,What Girls Learn,115 min,movie,6.1,299
4122,1986.0,Parting Glances,90 min,movie,7.2,"2,584"
4123,1998.0,Patch Adams,115 min,movie,6.8,"99,707"
4124,1975.0,Hard Times,93 min,movie,7.3,"8,865"
4125,1999.0,Mary,7 min,movie,,
4126,1996.0,Vice Girls,,,,
4127,1994.0,The Flintstones,91 min,movie,4.9,"73,099"
