Movie_Id,Year,Name,time,type,rate,votes,mean,med,mod
4266,2004.0,The Passion of the Christ,127 min,movie,7.2,"207,356",3.7484538506760727,4.0,5.0
4267,2001.0,The Sleeping Dictionary,,,,,3.341130604288499,3.0,3.0
4268,1993.0,Double,96 min,movie,5.9,"3,014",3.475270479134467,3.0,3.0
4269,2002.0,Swimfan,85 min,movie,5.1,"18,404",2.922125689644239,3.0,3.0
4270,1990.0,Opportunity Knocks,103 min,movie,6.1,"2,730",3.1195965417867435,3.0,3.0
4271,1996.0,Bound,109 min,movie,7.3,"48,560",3.5256370656370657,4.0,4.0
4272,1997.0,Miracle in the Woods,92 min,movie,6.6,279,3.376146788990826,4.0,4.0
4273,2002.0,Jack Johnson: The September Sessions,,movie,7.9,179,3.7258771929824563,4.0,4.0
4274,1997.0,Hostage High,,,,,2.9721115537848606,3.0,3.0
4275,1992.0,Afterburn,103 min,movie,6.2,535,3.127853881278539,3.0,3.0
4276,1995.0,Jackson Browne: Going Home,,,,,3.4828660436137073,4.0,4.0
4277,2004.0,Good Morning Maisy,,,,,3.2152777777777777,3.0,4.0
4278,1995.0,Miami Rhapsody,95 min,movie,5.3,"3,001",2.8605600933488913,3.0,3.0
4279,1978.0,Semi-Tough,,,,,3.0882061446977205,3.0,3.0
4280,1970.0,Scrooge,113 min,movie,7.5,"8,712",4.115107913669065,4.0,5.0
4281,1986.0,April Fool's Day,89 min,movie,6.2,"13,138",3.1296879473232178,3.0,3.0
4282,2001.0,On the Line,85 min,movie,4.2,"3,918",2.90280777537797,3.0,3.0
4283,1979.0,The Main Event,112 min,movie,5.6,"2,556",2.832558139534884,3.0,3.0
4284,1954.0,Dial M for Murder,105 min,movie,8.2,"148,712",4.097571341833637,4.0,4.0
4285,1996.0,Flipper,95 min,movie,5.3,"9,773",3.4699759807846275,3.0,3.0
4286,1934.0,Tarzan and His Mate / Tarzan Finds a Son! (Double Feature),,,,,3.632286995515695,4.0,4.0
4287,2002.0,The Truth About Charlie / Charade,,,,,2.5818481353901452,3.0,3.0
4288,1989.0,The Master,,,,,3.1370882040382573,3.0,3.0
4289,1985.0,Police Academy 2: Their First Assignment,87 min,movie,5.8,"49,291",3.4878868258178604,3.0,3.0
4290,2003.0,Air Bud Spikes Back,87 min,movie,4.1,"1,686",3.380151387720774,3.0,3.0
4291,1981.0,Gregory's Girl,,,,,3.4344692005242465,4.0,4.0
4292,1972.0,Horror Express,88 min,movie,6.5,"8,500",3.054441260744986,3.0,3.0
4293,1983.0,Choose Me,,,,,2.843220338983051,3.0,3.0
4294,2004.0,Ghost Hunters: Season 1,,,,,4.2727272727272725,5.0,5.0
4295,2000.0,Suzhou River,83 min,movie,7.4,"3,915",3.008771929824561,3.0,3.0
4296,1971.0,They Might Be Giants,98 min,movie,6.8,"2,546",3.274907749077491,3.0,3.0
4297,1998.0,Eden,98 min,movie,6.0,249,2.6491228070175437,3.0,3.0
4298,1985.0,Code of Silence,101 min,movie,6.1,"6,498",2.623717489859222,3.0,3.0
4299,1982.0,Knight Rider: Season 1,,,,,3.5577227200843438,4.0,3.0
4300,1989.0,Kumu Hula: Keepers of Culture,,,,,2.962962962962963,3.0,3.0
4301,1925.0,Strike,82 min,movie,7.6,"6,620",3.4383561643835616,4.0,4.0
4302,1982.0,An Officer and a Gentleman,124 min,movie,7.0,"46,674",3.8461109612444924,4.0,4.0
4303,2004.0,Adam & Evil,90 min,movie,3.2,692,2.139344262295082,2.0,2.0
4304,1981.0,Count Basie at Carnegie Hall,80 min,movie,7.7,7,3.417391304347826,3.0,3.0
4305,1944.0,Charlie Chan: The Secret Service,,,,,3.5514950166112955,4.0,4.0
4306,1999.0,The Sixth Sense,107 min,movie,8.1,"879,324",4.325245221161727,4.0,5.0
4307,2004.0,World Class Trains: The New Polar Express,,,,,2.748148148148148,3.0,3.0
4308,1999.0,Beauty and the Beast,50 min,movie,4.5,18,3.7681728880157173,4.0,5.0
4309,1963.0,I Could Go On Singing,100 min,movie,7.0,"1,228",3.201388888888889,3.0,3.0
4310,1998.0,Bride of Chucky,89 min,movie,5.4,"50,004",2.9504167557170335,3.0,3.0
4311,2001.0,A Girl Thing,237 min,movie,6.2,699,3.0185185185185186,3.0,3.0
4312,2003.0,Eden's Curve,93 min,movie,5.4,386,2.7408906882591095,3.0,3.0
4313,2001.0,ECW: The Best of the Dudley Boyz,,,,,3.475177304964539,4.0,5.0
4314,2002.0,Changing Hearts,92 min,movie,6.1,414,2.6037735849056602,3.0,3.0
4315,2004.0,In Good Company,109 min,movie,6.4,"52,723",3.471118780353299,3.0,3.0
4316,1980.0,Shakespeare Tragedies: Hamlet,,,,,3.3727810650887573,3.0,4.0
4317,1963.0,Shock Corridor,101 min,movie,7.4,"10,375",3.2219061166429586,3.0,4.0
4318,1999.0,Dragon Tales: Let's Start a Band,,,,,2.773913043478261,3.0,3.0
4319,2000.0,Life Is to Whistle,,,,,2.876923076923077,3.0,3.0
4320,1966.0,A Man and a Woman,102 min,movie,7.6,"8,851",3.6259678379988087,4.0,4.0
4321,1990.0,A Better Tomorrow III,,,,,3.0395604395604394,3.0,3.0
4322,1998.0,City of Glass,111 min,movie,6.8,481,3.062992125984252,3.0,3.0
4323,1997.0,On Guard,128 min,movie,6.9,"3,205",3.263247863247863,3.0,3.0
4324,2003.0,Net Games,97 min,movie,4.3,406,2.4727272727272727,2.0,2.0
4325,1979.0,John McLaughlin,,,,,3.191011235955056,3.0,3.0
4326,1995.0,Ed Sullivan: Rock 'n' Roll Revolution,,,,,2.7606837606837606,3.0,3.0
4327,1992.0,Emily Bronte's Wuthering Heights,,,,,3.421631000578369,3.0,3.0
4328,1972.0,The Ruling Class,154 min,movie,7.5,"5,399",3.280436099333737,3.0,4.0
4329,1977.0,Jungle Holocaust,88 min,movie,6.0,"3,072",2.67816091954023,3.0,3.0
4330,1995.0,While You Were Sleeping,103 min,movie,6.7,"87,393",3.6352114463373626,4.0,4.0
4331,2003.0,Owning Mahowny,104 min,movie,7.1,"12,218",3.291610284167794,3.0,3.0
4332,1996.0,Sugar: Howling of Angel,,movie,3.6,11,2.0941176470588236,2.0,2.0
4333,1979.0,The BRD Trilogy: The Marriage of Maria Braun,,,,,3.8813364055299537,4.0,4.0
4334,1998.0,Point Blank,89 min,movie,4.2,"1,416",2.9699769053117784,3.0,3.0
4335,2004.0,Jimmy Timmy Power Hour: Jimmy Neutron,,,,,3.779,4.0,4.0
4336,2001.0,Manic,100 min,movie,7.4,"8,837",3.007766990291262,3.0,3.0
4337,1998.0,I've Been Waiting for You,90 min,movie,5.4,"1,231",3.0618279569892475,3.0,3.0
4338,2003.0,Hazaaron Khwaishein Aisi,120 min,movie,8.0,"4,272",2.948717948717949,3.0,3.0
4339,2000.0,Shadow of the Vampire,92 min,movie,6.9,"38,940",3.214746724036769,3.0,3.0
4340,2000.0,Longitude,200 min,movie,7.8,"2,032",3.7604743083003953,4.0,4.0
4341,2002.0,The Scorpion King,92 min,movie,5.5,"126,523",3.3949280524291208,3.0,3.0
4342,1992.0,Batman: The Animated Series: Out of the Shadows,,,,,3.811936936936937,4.0,5.0
4343,1952.0,The Abbott & Costello Show,,,,,3.395985401459854,3.0,3.0
4344,2005.0,Dora the Explorer: Dance to the Rescue,,,,,3.931972789115646,4.0,4.0
4345,2002.0,Bowling for Columbine,120 min,movie,7.9,"137,053",3.784559726509343,4.0,4.0
4346,1982.0,The Last American Virgin,92 min,movie,6.3,"7,480",3.100634249471459,3.0,3.0
4347,1998.0,Peculiarities of the National Fishing,,,,,3.168067226890756,3.0,4.0
4348,2002.0,The Twelve Kingdoms,,series,8.1,"1,728",4.220952380952381,5.0,5.0
4349,1945.0,Classic Cartoon Favorites: Extreme Adventure Fun,,,,,3.5338983050847457,4.0,3.0
4350,1972.0,The Best of the New Scooby-Doo Movies,,,,,3.9309551208285387,4.0,5.0
4351,1988.0,Cobra Verde,,,,,3.378787878787879,3.0,3.0
4352,2000.0,Woman on Top,92 min,movie,5.3,"9,725",3.046313065976714,3.0,3.0
4353,2002.0,Curb Your Enthusiasm: Season 3,,,,,4.336022390516957,5.0,5.0
4354,1997.0,Fever Pitch,102 min,movie,6.7,"9,751",2.978290366350068,3.0,3.0
4355,2003.0,Coffee and Cigarettes,95 min,movie,7.1,"56,986",2.689411582052476,3.0,3.0
4356,2002.0,Road to Perdition,117 min,movie,7.7,"237,537",3.673401245048104,4.0,4.0
4357,1995.0,The Guyver 2: Dark Hero,,,,,3.0506072874493926,3.0,3.0
4358,2003.0,The Firm: Maximum Cardio Burn Plus Abs,,,,,2.8512396694214877,3.0,3.0
4359,2000.0,Track Down,,,,,3.033333333333333,3.0,3.0
4360,1996.0,Mr. Show: Season 2,,,,,3.989435955480098,4.0,5.0
4361,1999.0,Excel Saga,30 min,series,7.5,"1,257",3.789156626506024,4.0,5.0
4362,1989.0,Bram Stoker's: To Die For,,,,,2.0,2.0,1.0
4363,2001.0,Mule Skinner Blues,93 min,movie,6.8,127,2.814655172413793,3.0,3.0
4364,1976.0,Network,121 min,movie,8.1,"137,844",3.689880488878356,4.0,4.0
4365,1973.0,Don Juan (Or If Don Juan Were a Woman),87 min,movie,5.0,746,2.4539007092198584,2.0,2.0
4366,2000.0,Soul Food: Season 1,,,,,3.60994441012971,4.0,5.0
4367,1997.0,First Do No Harm,94 min,movie,6.9,"1,525",3.5862313697657915,4.0,4.0
4368,1994.0,Across the Moon,88 min,movie,4.4,218,2.3,2.0,2.0
4369,1981.0,Porky's,94 min,movie,6.2,"36,688",3.292377831599943,3.0,3.0
4370,2000.0,Miracles,,movie,,,2.8664146187775676,3.0,3.0
4371,1989.0,Eat a Bowl of Tea,102 min,movie,6.2,589,2.9151943462897525,3.0,3.0
4372,2001.0,To End All Wars,117 min,movie,7.0,"9,967",3.551436515291937,4.0,4.0
4373,2005.0,Girls Bravo,,,,,4.057471264367816,4.0,5.0
4374,1998.0,Disturbing Behavior,84 min,movie,5.7,"20,165",3.104950495049505,3.0,3.0
4375,2003.0,Love Chronicles,78 min,movie,4.6,113,2.4926829268292683,3.0,3.0
4376,2002.0,ABBA: The Definitive Collection,168 min,movie,8.9,348,3.3968253968253967,4.0,4.0
4377,2001.0,Tart,94 min,movie,4.7,"2,758",2.40056134723336,2.0,2.0
4378,1993.0,The Blue Kite,140 min,movie,7.6,"2,475",3.476793248945148,4.0,4.0
4379,1999.0,Ringu 2,95 min,movie,5.9,"11,980",2.9518518518518517,3.0,3.0
4380,1993.0,Rookie of the Year,103 min,movie,6.0,"23,711",3.2503126065704215,3.0,3.0
4381,1996.0,Sharpe 9: Sharpe's Regiment,,,,,4.036567164179105,4.0,4.0
4382,1979.0,Oblomov,,,,,3.5,4.0,4.0
4383,2004.0,Farscape: The Peacekeeper Wars,182 min,series,8.2,"14,509",4.302888175759072,5.0,5.0
4384,2004.0,Dawn of the Dead,101 min,movie,7.3,"227,734",3.5618051013734466,4.0,4.0
4385,1994.0,Sharpe 5: Sharpe's Honour,,,,,3.969200524246396,4.0,4.0
4386,1985.0,The Return of the Living Dead,91 min,movie,7.3,"51,802",3.472233481961897,3.0,3.0
4387,2005.0,Nobody Knows,,,,,3.554240631163708,4.0,4.0
4388,,Ancient Civilizations: Rome and Pompeii,,,,,2.9523809523809526,3.0,3.0
4389,2003.0,A Man Apart,109 min,movie,6.1,"43,248",3.3796433878157504,3.0,3.0
4390,2000.0,Get Your Stuff,93 min,movie,5.7,570,3.111171960569551,3.0,3.0
4391,1999.0,Natalie Merchant: Live in Concert,65 min,movie,8.2,22,3.297560975609756,3.0,4.0
4392,1993.0,Army of Darkness,,movie,6.3,6,3.8623511630478857,4.0,5.0
4393,1994.0,The Mask: Special Edition,,,,,3.4009674331979616,3.0,3.0
4394,2001.0,Druids,,,,,2.018504240555127,2.0,1.0
4395,2004.0,Nine Dog Christmas: The Movie,,,,,3.287878787878788,3.0,3.0
4396,1998.0,Party Monster: The Shockumentary,,,,,3.109389895138227,3.0,3.0
4397,2002.0,Mirage of Blaze,325 min,series,7.6,107,3.4146341463414633,4.0,4.0
4398,2003.0,Home Room,,,,,3.208072372999304,3.0,3.0
4399,1998.0,Boogie Boy,104 min,movie,5.3,520,2.5314285714285716,3.0,3.0
4400,2005.0,Disney Princess Stories: Vol. 3: Beauty Shines from Within,,,,,3.1881188118811883,3.0,3.0
4401,1974.0,My Name Is Nobody,,,,,3.6493055555555554,4.0,4.0
4402,1984.0,A Nightmare on Elm Street,91 min,movie,7.5,"196,062",3.3462269669494002,3.0,3.0
4403,2000.0,Hey Ram,186 min,movie,7.9,"10,379",2.8697916666666665,3.0,3.0
4404,1999.0,Khoobsurat,153 min,movie,5.3,668,2.5795454545454546,3.0,3.0
4405,1991.0,In Living Color: Season 3,,,,,3.9682768565248736,4.0,5.0
4406,1970.0,The Molly Maguires,124 min,movie,6.9,"3,056",3.290948275862069,3.0,3.0
4407,1993.0,Boy Meets World: Season 1,,,,,3.7598665925514174,4.0,5.0
4408,2002.0,Bastoni: Stick Handlers,,,,,2.056603773584906,2.0,1.0
4409,2002.0,SpongeBob SquarePants: Season 3,,,,,4.109546165884194,5.0,5.0
4410,2004.0,Live from Bonnaroo 2004,,,,,3.4271844660194173,3.0,3.0
4411,2003.0,MTV: Punk'd: Season 2,,,,,3.512646793134598,4.0,4.0
4412,1970.0,Start the Revolution Without Me,90 min,movie,6.5,"2,555",3.06090373280943,3.0,3.0
4413,1984.0,Blame It on Rio,100 min,movie,5.8,"9,511",3.0074102964118565,3.0,3.0
4414,2002.0,Just a Kiss,89 min,movie,5.0,"1,381",2.3627329192546584,2.0,2.0
4415,2000.0,Escaflowne,98 min,movie,6.7,"3,312",4.037082066869301,4.0,5.0
4416,1933.0,I'm No Angel,87 min,movie,6.9,"2,785",3.010989010989011,3.0,3.0
4417,2005.0,Welcome to Mars: Nova,,,,,3.7349397590361444,4.0,4.0
4418,2000.0,Titan A.E.,94 min,movie,6.6,"57,443",3.382101990872412,3.0,3.0
4419,1950.0,In a Lonely Place,94 min,movie,8.0,"23,507",3.7198375870069604,4.0,4.0
4420,2004.0,Against the Ropes,111 min,movie,5.3,"6,550",3.1958951689295865,3.0,3.0
4421,1999.0,The Fear: Halloween Night,,,,,2.4663677130044843,2.0,2.0
4422,1997.0,Human Cargo,,,,,3.0058479532163744,3.0,3.0
4423,2000.0,Cradle of Fear,,,,,2.3703703703703702,2.0,1.0
4424,1992.0,Elton John: Live in Barcelona,120 min,movie,7.7,36,3.510460251046025,4.0,3.0
4425,1985.0,Miranda (Tinto Brass),,,,,2.328358208955224,2.0,1.0
4426,2000.0,Bill Maher: Be More Cynical,68 min,movie,6.9,686,3.529209621993127,4.0,3.0
4427,2001.0,The West Wing: Season 3,,,,,4.473692145333937,5.0,5.0
4428,1979.0,Star Trek: The Motion Picture: Bonus Material,,,,,3.428169014084507,3.0,3.0
4429,2002.0,Undisputed,94 min,movie,6.2,"27,946",3.0727447216890593,3.0,3.0
4430,1996.0,Shanghai Grand,96 min,movie,6.6,638,3.1169590643274856,3.0,3.0
4431,2005.0,Disney's Learning Adventures: Mickey's Around the World in 80 Days: Seeing the World,,,,,2.897163120567376,3.0,3.0
4432,2003.0,The Italian Job,111 min,movie,7.0,"331,228",3.7553639000403374,4.0,4.0
4433,2004.0,Drive Well,,,,,3.6210526315789475,4.0,4.0
4434,1981.0,Happy Birthday to Me,110 min,movie,6.1,"7,829",2.9731543624161074,3.0,3.0
4435,1988.0,Hatchet for the Honeymoon,,,,,2.3666666666666667,2.0,1.0
4436,2003.0,Modern Warfare: The Six Day War,,,,,3.0583941605839415,3.0,4.0
4437,1998.0,Mari-Cookie and the Killer Tarantula,85 min,movie,3.6,219,1.7659574468085106,1.5,1.0
4438,1990.0,The Two Jakes,137 min,movie,6.2,"10,170",3.040334481062469,3.0,3.0
4439,1999.0,Gimme Power,,,,,3.366373902132999,3.0,4.0
4440,1994.0,Captives,100 min,movie,6.4,"2,047",2.836448598130841,3.0,3.0
4441,1996.0,The Last Supper,24 min,movie,6.3,11,3.40548534552299,3.0,3.0
4442,2000.0,Up at the Villa,115 min,movie,6.0,"2,509",2.945844302369312,3.0,3.0
4443,1989.0,City Hunter: .357 Magnum,87 min,movie,7.1,317,3.036764705882353,3.0,3.0
4444,2000.0,Best of Travels in Europe with Rick Steves: Greece,,,,,3.376777251184834,3.0,3.0
4445,2004.0,Thomas & Friends: The Early Years,,,,,3.4245283018867925,4.0,3.0
4446,2000.0,Nothin' 2 Lose,98 min,movie,5.4,84,3.086734693877551,3.0,3.0
4447,2003.0,Thomas & Friends: Best of Gordon,,,,,3.597297297297297,4.0,4.0
4448,1952.0,Ivanhoe,106 min,movie,6.8,"7,700",3.482300884955752,4.0,3.0
4449,2002.0,The Inspector Lynley Mysteries: For the Sake of Elena,,,,,3.9352306182531893,4.0,4.0
4450,1987.0,Pelle the Conqueror,157 min,movie,7.8,"9,754",3.747708250298924,4.0,4.0
4451,2004.0,The Big Black Comedy Show: Vol. 1,,movie,3.9,8,2.993355481727575,3.0,3.0
4452,2001.0,Shot in the Heart,98 min,movie,6.3,579,2.7967806841046277,3.0,3.0
4453,1997.0,National Geographic: Volcano: Nature's Inferno,,,,,3.588235294117647,4.0,4.0
4454,1944.0,To Have and Have Not,100 min,movie,7.9,"29,201",4.044727965977416,4.0,4.0
4455,1999.0,Ethics for the New Millinneum: The Holiness the XIV Dalami Lama,,,,,3.5,4.0,3.0
4456,1997.0,Cats Don't Dance,75 min,movie,6.9,"6,613",3.3283877349159248,3.0,3.0
4457,1995.0,Thomas & Friends: 10 Years of Thomas,,,,,3.59375,4.0,4.0
4458,2002.0,Terror / Little Shop of Horrors,,,,,2.9574468085106385,3.0,3.0
4459,1977.0,Stroszek,115 min,movie,7.9,"12,363",3.977777777777778,4.0,5.0
4460,2000.0,Me Myself I,,,,,3.279103750608865,3.0,3.0
4461,2002.0,Godzilla Against Mechagodzilla,88 min,movie,6.7,"3,720",3.647281921618205,4.0,4.0
4462,1997.0,Raven,75 min,movie,8.0,92,2.4285714285714284,2.0,3.0
4463,2000.0,Escaflowne: The Movie,98 min,movie,6.7,"3,312",3.629016064257028,4.0,4.0
4464,2000.0,Korn: R U Ready?: Unauthorized,,,,,2.1780821917808217,1.0,1.0
4465,1998.0,The Big One,,,,,3.6892685531233314,4.0,4.0
4466,1987.0,Assault of the Killer Bimbos,,,,,1.8105263157894738,2.0,1.0
4467,2000.0,The Best of Tina Turner: Celebrate!,,,,,3.557840616966581,4.0,4.0
4468,1998.0,Frasier: Season 6,,,,,4.006958250497018,4.0,5.0
4469,2002.0,Demon Slayer,,,,,1.8518518518518519,2.0,2.0
4470,2004.0,Blue's Clues: Blue Talks,,,,,3.6899038461538463,4.0,5.0
4471,1997.0,If I Never See You Again,,,,,2.942857142857143,3.0,3.0
4472,2003.0,Love Actually,135 min,movie,7.6,"409,307",3.6938329476453253,4.0,4.0
4473,2002.0,Kermit's Swamp Years,82 min,movie,5.6,"1,227",3.042513863216266,3.0,3.0
4474,1998.0,Black Mask,,,,,3.225654326809715,3.0,3.0
4475,1993.0,The Best of Beakman's World,,,,,3.1485148514851486,3.0,3.0
4476,1997.0,VeggieTales: The Star of Christmas,,,,,3.8763250883392226,4.0,4.0
4477,1934.0,A Story of Floating Weeds,86 min,movie,7.8,"2,647",3.7246376811594204,4.0,4.0
4478,1993.0,The War Room,96 min,movie,7.4,"3,651",3.6503332026656214,4.0,4.0
4479,1980.0,Ordinary People,124 min,movie,7.7,"44,154",3.736853123429911,4.0,4.0
4480,2002.0,Bonnaroo Music Festival 2002,,movie,7.8,24,3.447674418604651,4.0,4.0
4481,1996.0,Great Alaska Train Adventure,,,,,3.2544642857142856,3.0,3.0
4482,2000.0,Whipped,82 min,movie,4.6,"3,845",2.7888956680902988,3.0,3.0
4483,2000.0,Human Traffic,,,,,3.3362403100775193,3.0,3.0
4484,2000.0,Xena: Warrior Princess: Season 6,,,,,4.003918495297806,4.0,5.0
4485,1953.0,House of Wax / The Mystery of the Wax Museum,,,,,3.4531446540880504,3.0,3.0
4486,1982.0,Barry Manilow: Copacabana,,,,,2.839378238341969,3.0,3.0
4487,2002.0,Whacked!,91 min,movie,6.5,"1,487",2.2033898305084745,2.0,2.0
4488,2000.0,Wonder Boys,107 min,movie,7.3,"59,906",3.5549058025621703,4.0,4.0
4489,1961.0,Mysterious Island,101 min,movie,6.8,"6,104",3.5028490028490027,3.0,3.0
4490,2004.0,Ned Kelly,52 min,movie,6.8,6,3.168746344316631,3.0,3.0
4491,1997.0,Rose Hill,99 min,movie,6.5,451,3.150110375275938,3.0,3.0
4492,2004.0,Club Dread,104 min,movie,5.7,"27,468",2.6433229979685664,3.0,3.0
4493,2003.0,Ju-on: The Grudge,92 min,movie,6.4,"8,417",3.135088544115342,3.0,3.0
4494,1997.0,Cartoon Crazys: Vol. 1,,,,,2.5846153846153848,3.0,3.0
4495,2002.0,Clifford: Happy Birthday Clifford / Puppy Love,,,,,3.478827361563518,4.0,3.0
4496,1993.0,Farewell My Concubine,171 min,movie,8.1,"23,507",3.7630003151591556,4.0,4.0
4497,1990.0,Texasville,123 min,movie,6.0,"2,302",2.715686274509804,3.0,3.0
4498,2000.0,Gonin,,,,,2.4646840148698885,2.0,2.0
4499,2002.0,In My Skin,93 min,movie,6.3,"4,760",2.614485981308411,3.0,3.0
4500,1945.0,Les Dames du Bois de Boulogne,86 min,movie,7.3,"3,592",3.3294573643410854,3.0,4.0
4501,2002.0,Open Hearts,113 min,movie,7.5,"9,233",3.0436974789915965,3.0,3.0
4502,2001.0,Do You Wanna Know a Secret?,90 min,movie,3.0,892,2.144230769230769,2.0,2.0
4503,1996.0,Grace of My Heart,116 min,movie,6.7,"3,425",3.2136031478358627,3.0,3.0
4504,2001.0,The Peter Rabbit Collection: The Tale of Peter Rabbit and Benjamin Bunny / The Tale of Mr. Tod,,,,,3.153409090909091,3.0,3.0
4505,2003.0,Young Gods,104 min,movie,4.6,"1,754",2.4705882352941178,2.0,2.0
4506,1961.0,Breakfast at Tiffany's,115 min,movie,7.7,"158,086",3.923897898075954,4.0,4.0
4507,1991.0,Class Action,110 min,movie,6.4,"6,425",3.546298984034833,4.0,4.0
4508,1966.0,Star Trek: The Original Series: Vols. 1-15,,,,,3.73143626873211,4.0,4.0
4509,1977.0,Little House on the Prairie: Season 4,,,,,4.033783783783784,4.0,5.0
4510,1959.0,Kaagaz Ke Phool,148 min,movie,8.1,"1,791",2.907563025210084,3.0,1.0
4511,2000.0,The Brylcreem Boys,,,,,2.8860759493670884,3.0,3.0
4512,1989.0,Shocker,109 min,movie,5.5,"14,144",2.748117469879518,3.0,3.0
4513,2004.0,Carly Simon: Live from Martha's Vineyard,,,,,3.507537688442211,4.0,4.0
4514,1979.0,The Bushido Blade,,,,,2.3587786259541983,2.0,2.0
4515,1986.0,Extremities,89 min,movie,6.3,"3,246",3.271225332721432,3.0,3.0
4516,1999.0,Saturday Night Live: Christmas,65 min,movie,7.1,272,3.6074614760746146,4.0,4.0
4517,1997.0,Mimic,105 min,movie,5.9,"44,391",3.050947867298578,3.0,3.0
4518,1964.0,The Beatles: Washington D.C. Feb. 11th,,,,,3.4127659574468083,3.0,3.0
4519,2003.0,Out for a Kill,90 min,movie,3.5,"5,886",3.0235210263720598,3.0,3.0
4520,1995.0,Grumpier Old Men,101 min,movie,6.7,"23,302",3.676188679245283,4.0,4.0
4521,2002.0,Wire in the Blood: Justice Painted Blind,,,,,3.9656964656964657,4.0,4.0
4522,1998.0,Independent's Day,,movie,5.8,121,3.839783821478382,4.0,5.0
4523,2003.0,Me & Mrs. Jones,,,,,3.3284313725490198,4.0,4.0
4524,1988.0,Bat 21,105 min,movie,6.5,"7,639",3.614813535911602,4.0,4.0
4525,2004.0,Nick Jr. Celebrates Spring,,,,,3.7914338919925514,4.0,4.0
4526,2002.0,The Wiggles: Hoop-Dee-Doo!,,,,,3.0,3.0,3.0
4527,1996.0,The Cherokee Kid,91 min,movie,6.1,"1,320",3.2885714285714287,3.0,3.0
4528,1996.0,Xena: Warrior Princess: Season 2,,,,,3.772039180765806,4.0,5.0
4529,1999.0,How's Your News?,82 min,movie,7.6,229,3.6612244897959183,4.0,5.0
4530,1985.0,Def Con 4,88 min,movie,4.5,"1,621",2.5287958115183247,3.0,3.0
4531,2004.0,The Best of Triumph the Insult Comic Dog,61 min,movie,8.4,818,4.081782778018174,4.0,5.0
4532,1994.0,Shaolin Avengers,,,,,2.5113636363636362,2.5,1.0
4533,2001.0,L.I.E.,97 min,movie,7.1,"9,326",3.3300277089106025,3.0,4.0
4534,1996.0,National Geographic: 30 Years of National Geographic Specials,,,,,3.5430622009569377,4.0,4.0
4535,1994.0,Blank Check,93 min,movie,5.3,"18,046",3.56144578313253,4.0,3.0
4536,1947.0,Road to Rio,100 min,movie,7.0,"2,974",3.7150415721844294,4.0,4.0
4537,1997.0,Legend of the Wolf,94 min,movie,5.8,593,2.6466666666666665,3.0,3.0
4538,1987.0,Ninja vs. Bruce Lee,,,,,2.3225806451612905,2.0,1.0
4539,2001.0,Torso,,,,,2.6721311475409837,3.0,3.0
4540,1990.0,Aashiqui,152 min,movie,6.3,"1,460",2.656,3.0,3.0
4541,2001.0,When Strangers Appear,98 min,movie,6.5,"2,504",2.8341836734693877,3.0,3.0
4542,1977.0,Anna Karenina,500 min,series,7.7,221,2.9482758620689653,3.0,3.0
4543,1994.0,Mixed Nuts,97 min,movie,5.5,"9,896",2.9884393063583814,3.0,3.0
4544,1976.0,Italian Stallion,,,,,1.6221198156682028,1.0,1.0
4545,1990.0,Dances With Wolves: Special Edition,,,,,3.9439681351431517,4.0,4.0
4546,2004.0,Chasing Liberty,111 min,movie,6.1,"35,210",3.3868929952728837,3.0,3.0
4547,1947.0,The Three Stooges Double Feature,,,,,3.72890625,4.0,5.0
4548,1963.0,The Cardinal,175 min,movie,6.7,"2,218",3.196774193548387,3.0,3.0
4549,2003.0,ABBA: Gold: Greatest Hits,,,,,3.5502008032128516,4.0,4.0
4550,2000.0,Walker,,movie,,,3.449760765550239,4.0,5.0
4551,2000.0,Snatch: Bonus Material,,,,,3.3850415512465375,3.5,3.0
4552,1976.0,Laverne & Shirley: Season 1,,,,,3.5602901178603807,4.0,3.0
4553,1942.0,The Three Caballeros,,,,,3.4145374449339205,3.0,3.0
4554,1986.0,Van Halen: Live Without a Net,90 min,movie,7.5,157,3.72,4.0,4.0
4555,1986.0,Mapp and Lucia: Series 2,,,,,3.568527918781726,4.0,5.0
4556,2001.0,Stealing Time,,,,,2.6097560975609757,3.0,3.0
4557,1985.0,The Falcon and the Snowman,131 min,movie,6.8,"9,771",3.4667937718462025,3.0,3.0
