id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
7391230,Cosy bedroom in Williamsburg,1173652,Seb,Brooklyn,Williamsburg,40.71058,-73.9672,Private room,80,2,74,2019-06-03,1.64,210
7415905,Luxury Modern Brownstone Full Apt,38850307,Elwanda,Brooklyn,Bedford-Stuyvesant,40.6846,-73.94478000000001,Entire home/apt,125,3,130,2019-07-06,2.72,217
7426597,Sunny family-friendly 2br & parking,38902136,Michal,Brooklyn,Gowanus,40.66892,-73.99136,Entire home/apt,165,3,178,2019-06-23,3.7,134
7435223,Patricia's Place near Williamsburg,38948315,Patricia,Brooklyn,Bushwick,40.69644,-73.92707,Entire home/apt,130,2,106,2019-06-08,2.2,210
7436186,Beautiful bedroom in Ditmas Park!!!,6367907,J And Lana,Brooklyn,Flatbush,40.63198,-73.95988,Private room,108,2,59,2019-06-23,1.24,344
7453537,Lg Prospect Hts Room at Brooklyn&Breakfast,344035,Brooklyn&   Breakfast    -Len-,Brooklyn,Prospect Heights,40.67883,-73.97051,Private room,70,1,258,2019-06-30,5.45,320
7454629,Brooklyn's finest by Prospect Park,38609509,Casey,Brooklyn,Prospect-Lefferts Gardens,40.6608,-73.95888000000001,Entire home/apt,115,3,65,2018-09-17,1.37,127
7456166,Large 1 Bdrm for 5; close to Roberta's / Morgan L,36849759,Peter,Brooklyn,Bushwick,40.702220000000004,-73.93294,Entire home/apt,147,3,109,2019-07-01,2.5,191
7457099,Luxury Upper East Side Apartment,39055176,Bo,Manhattan,Upper East Side,40.76205,-73.96382,Entire home/apt,328,2,145,2019-06-12,3.05,298
7460924,Experience Brooklyn,14925591,Juan,Brooklyn,Williamsburg,40.70275,-73.93445,Entire home/apt,150,1,191,2019-06-16,3.97,290
7461611,Extraordinary One Bedroom Apartment,28316637,Lisa,Brooklyn,Crown Heights,40.66514,-73.95688,Entire home/apt,185,3,56,2019-06-26,1.25,333
7461720,Townhouse Bonus Room w/Private Bath,942252,Kimberly,Brooklyn,Prospect Heights,40.680240000000005,-73.96658000000001,Private room,89,1,213,2019-07-01,4.42,38
7461910,Brooklyn Brownstone In Historic Bed Stuy - LEGAL,15539137,Natasha,Brooklyn,Bedford-Stuyvesant,40.68906,-73.93751,Entire home/apt,67,2,149,2019-06-24,4.08,142
7462019,LAKOU LAKAY- A HOME AWAY FROM HOME,39085295,Guerline,Brooklyn,Flatbush,40.63968,-73.95215,Entire home/apt,125,3,105,2019-06-25,2.67,195
7482821,Bushwick Artist Haven w Private Yard by JMZ subway,4157435,Blair,Brooklyn,Bushwick,40.69696,-73.93433,Entire home/apt,100,5,71,2019-05-24,1.54,238
7482970,"Time Square, New York City Center. Quiet Oasis!",14084147,Devin,Manhattan,Hell's Kitchen,40.75864,-73.99056,Entire home/apt,499,3,149,2019-07-02,3.11,201
7498271,"3Bdr Artist Apt. (L,M,J,Z trains)",35819315,Hui & Jon,Brooklyn,Bushwick,40.69593,-73.92057,Entire home/apt,172,3,135,2019-06-28,2.99,247
7500571,Gorgeous 1 Bedroom in Bed-Stuy,39288710,Audra,Brooklyn,Bedford-Stuyvesant,40.68544,-73.93871999999999,Entire home/apt,102,3,64,2019-06-24,1.38,296
7508560,Beautiful and Convenient,39335488,Mirlande,Manhattan,East Harlem,40.81211,-73.9378,Private room,75,3,134,2019-06-02,2.88,90
7508742,Wild Flower Nice quiet space Queen size bed.,26354652,Philbert,Brooklyn,Flatbush,40.64935,-73.96485,Private room,90,2,24,2019-07-02,1.48,175
7519160,Comfy room (only) in my apt - UWS,397423,Travis,Manhattan,Upper West Side,40.77778,-73.9781,Private room,133,2,183,2019-07-01,3.9,263
7535342,2 BR in Times Sq: The heart of NYC,16387794,Layka,Manhattan,Hell's Kitchen,40.7603,-73.99221999999999,Entire home/apt,200,3,203,2019-06-29,4.27,271
7541249,Cozy room in sunny BK apt,31086628,Lindsay,Brooklyn,Gowanus,40.67758,-73.98519,Private room,59,2,96,2019-07-03,2.07,41
7542500,Cozy Brooklyn Apartment,9646150,Lila (Eli),Brooklyn,Prospect-Lefferts Gardens,40.65736,-73.96094000000001,Private room,55,1,107,2019-06-23,2.22,46
7544709,Cool 1 Bdrm Apt in Lower East Side,39533449,Arthur,Manhattan,Lower East Side,40.71281,-73.98705,Entire home/apt,169,4,68,2019-05-27,2.54,44
7547481,Adorable Brooklyn Apartment,9646150,Lila (Eli),Brooklyn,Prospect-Lefferts Gardens,40.65845,-73.96064,Private room,60,1,140,2019-06-24,4.0,40
7547536,Greenwich Village: BEST Block,17122110,Paul,Manhattan,Greenwich Village,40.735279999999996,-73.99744,Entire home/apt,210,2,193,2019-07-01,4.13,169
7557546,Bright & Charming 2bdrm Minutes to Manhattan,9443343,Roula,Queens,Ditmars Steinway,40.776720000000005,-73.91956,Entire home/apt,122,3,109,2019-07-03,2.34,271
7560654,Beautiful 1BR in upper Manhattan- close to subway!,22863142,Sarah And Mike,Manhattan,Washington Heights,40.833529999999996,-73.94393000000001,Private room,110,4,45,2019-06-17,2.23,59
7562552,Classic 1BR Brownstone w/ Backyard,39639169,Marlene,Brooklyn,Bedford-Stuyvesant,40.68338,-73.92071999999999,Entire home/apt,110,3,125,2019-06-25,2.66,315
7562611,Renovated 2 Rooms with balcony and ensuite bath,10475653,Izabel,Brooklyn,Windsor Terrace,40.64813,-73.97237,Private room,45,1,66,2019-07-01,1.38,228
7563493,"Small Studio Private Suite by the Park近公園新小套房,鬧中取靜",39648442,A,Queens,Flushing,40.74823,-73.8084,Private room,65,1,158,2019-06-23,3.35,355
7572534,Comfortable cool -  Manhattan - up to 2 guests,37579015,Ana,Manhattan,Hell's Kitchen,40.75894,-73.9915,Private room,90,1,142,2019-06-21,3.1,164
7590712,Cute & Cozy Short or Long Term Stay!,39805148,Chris,Queens,Jamaica,40.68692,-73.78022,Private room,45,1,63,2018-11-01,1.34,250
7593263,Brand new 2bed/2bath garden apt steps from train,39808438,Easton,Brooklyn,Bushwick,40.68902,-73.9156,Entire home/apt,85,2,172,2019-06-17,3.6,136
7593556,Big Cozy Apt w/ lrg outdoor space!,34312106,Kenny,Queens,Ridgewood,40.69962,-73.90439,Entire home/apt,125,2,108,2019-06-16,2.28,321
7601870,Chelsea Chic,35102629,Marino,Manhattan,Chelsea,40.75013,-74.0033,Entire home/apt,215,1,75,2019-05-26,1.61,331
7603389,Private Room in Downtown Manhattan,39875363,James,Manhattan,Chelsea,40.7438,-73.99750999999999,Private room,118,2,259,2019-07-01,5.44,47
7610785,Modern CottageStyle EarlyBirdDiscount! TimeSquare,39915290,A. Kaylee,Manhattan,Harlem,40.81095,-73.95296,Entire home/apt,299,3,90,2019-06-09,1.96,304
7612456,"Private Bathroom, Room and Entrance on the UWS!",4936739,Bindia,Manhattan,Upper West Side,40.791,-73.9722,Private room,103,5,42,2019-07-01,1.49,221
7615496,88 By The Park w/Parking Space,37676608,Akini,Brooklyn,Canarsie,40.63118,-73.89679,Entire home/apt,100,2,187,2019-06-16,3.93,300
7619082,Sunny & Spacious W'burg 2 Bed & 2 Bath Penthouse,710443,Andrew,Brooklyn,Williamsburg,40.715340000000005,-73.96633,Entire home/apt,370,2,132,2019-07-06,3.14,257
7620763,Lovely Bsmt Apt. Nr trn  to NYC - No Cleaning Fee,15163256,Faigie,Brooklyn,Sheepshead Bay,40.60633,-73.95704,Private room,92,3,60,2019-06-17,1.29,334
7630422,Upper West Side Perfection,37138251,Matthew,Manhattan,Upper West Side,40.78733,-73.97364,Entire home/apt,230,1,161,2019-06-21,3.39,347
7646751,Great Room in Williamsburg Brooklyn,40027302,Kooky,Brooklyn,Williamsburg,40.72002,-73.96028000000001,Private room,70,3,90,2019-06-30,1.89,323
7651474,Bright Brownstone 2BR BedStuy Apt,405908,Robin & Bob,Brooklyn,Bedford-Stuyvesant,40.68248,-73.92811,Entire home/apt,155,2,139,2019-06-30,2.93,235
7651547,New York 3 Bedroom 3 Bath & Backyard City College,9209691,Anatha Angèle,Manhattan,Harlem,40.82206,-73.95234,Entire home/apt,275,4,5,2019-06-29,2.78,284
7654931,Private Moonlight Room in Brownstone Near Subway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.6884,-73.9305,Private room,59,1,237,2019-06-28,5.09,70
7664692,SemiPrivateLivingRoomTwinBed/MaimonidesLutheranHos,40124500,Regina,Brooklyn,Borough Park,40.635740000000006,-74.00329,Shared room,33,1,73,2019-07-01,1.53,365
7664789,Cozy room in the heart of Astoria/10 min Manhattan,433207,Maryann,Queens,Astoria,40.76205,-73.91379,Private room,45,1,190,2019-07-07,5.2,132
7678743,FISHGRALA - Bedroom & Private Bathroom + Backyard,1477833,Blue & Elli,Brooklyn,Red Hook,40.678940000000004,-74.0128,Private room,64,1,128,2019-06-19,2.71,76
7679236,Belle Harbor 4 BR 2 bath- 1 bl from Beach,40327248,Sarina,Queens,Neponsit,40.57215,-73.85821999999999,Entire home/apt,350,2,5,2019-07-07,2.88,334
7679697,Midtown West Modern Charming 1BD Apt near Times Sq,5513694,Paul,Manhattan,Hell's Kitchen,40.76377,-73.98786,Entire home/apt,200,2,49,2019-05-10,1.06,205
7680750,New 2BR+1BA For Up To 6 Ppl Only 15 Min To NYCity,347642,Jullien,Brooklyn,Bedford-Stuyvesant,40.68022,-73.92795,Entire home/apt,100,3,120,2019-06-18,2.63,220
7692326,Designer 5 BR home by Prospect Park,255597,Cassandra,Brooklyn,Crown Heights,40.66465,-73.95371999999999,Entire home/apt,225,3,105,2019-06-30,2.28,94
7692870,Privacy in Unique  Shipping Container Home,3587751,Janet-David,Brooklyn,Williamsburg,40.70841,-73.9539,Private room,120,1,205,2019-06-28,4.39,349
7697504,Industrial style Artist loft,40429192,K.,Brooklyn,Greenpoint,40.72831,-73.949,Entire home/apt,175,3,96,2019-06-02,2.06,328
7698722,"2 BR Brownstone Retreat, 2nd Fl.",31919780,Neil,Brooklyn,Bedford-Stuyvesant,40.685990000000004,-73.9394,Entire home/apt,99,3,98,2019-06-23,2.39,52
7712750,светлая комната с балконом,40516440,Galina,Brooklyn,Sheepshead Bay,40.58851,-73.9558,Private room,45,4,52,2019-06-12,1.09,341
7714664,Authentic Apartment in the heart of Brooklyn,2520125,Katja,Brooklyn,East New York,40.66045,-73.89873,Entire home/apt,72,4,121,2019-06-24,2.54,33
7715342,Beautiful Home Away From Home,11272233,Kat,Brooklyn,Crown Heights,40.6735,-73.93856,Private room,59,1,199,2019-06-22,4.19,288
7717785,George Washington Bridge Delight- Entire Apt!,11003269,Sally,Manhattan,Washington Heights,40.85159,-73.94036,Entire home/apt,150,1,32,2019-06-30,1.18,358
7718995,Private Space with Outdoor Patio,25169596,Jessica,Manhattan,Upper West Side,40.77148,-73.98226,Private room,182,1,221,2019-06-10,4.65,327
7724865,Gramercy Apartment,36195153,Ben,Manhattan,Kips Bay,40.73999,-73.98122,Private room,175,3,174,2019-06-24,3.66,194
7728553,GR8 CARROLL GARDENS/ENTIRE STUDIO/!,40611169,Sol,Brooklyn,Carroll Gardens,40.677929999999996,-73.99531,Entire home/apt,150,1,78,2019-05-09,2.22,365
7733896,Big Master bedroom with attached Private Bathroom,1036161,Blake,Brooklyn,Bedford-Stuyvesant,40.68242,-73.95016,Private room,220,1,88,2019-06-02,1.84,60
7746872,Stylish 2BR! 5 min to Central Park!,16641806,Noa,Manhattan,East Harlem,40.78824,-73.94686999999999,Entire home/apt,195,1,112,2019-06-06,2.38,262
7749818,Dream bedroom with private bathroom.,40221604,John,Manhattan,Harlem,40.82312,-73.94539,Private room,93,1,100,2019-06-16,2.74,49
7763869,The Dream Room near Barclays Center,40828217,Anita,Brooklyn,Prospect-Lefferts Gardens,40.66026,-73.93992,Private room,65,2,71,2019-05-14,1.57,170
7770735,Private Room close to subway (3/3),40874834,Esteban,Queens,Jackson Heights,40.75421,-73.86435,Private room,75,1,96,2019-06-22,2.06,339
7771351,NYC Queen size Bedroom w/private  bathroom.,40877319,Ray,Bronx,Pelham Bay,40.844229999999996,-73.83601999999999,Private room,59,3,113,2019-06-06,2.42,290
7774167,"Basement Beach Apartment, Rockaways",40895369,Vanda,Queens,Rockaway Beach,40.588809999999995,-73.81066,Entire home/apt,70,1,70,2019-07-02,2.45,336
7774182,Family House 7 Minutes To Manhattan,40895328,Beatriz & Will,Queens,Astoria,40.75743,-73.92366,Entire home/apt,289,2,176,2019-06-30,4.07,309
7774373,I Love NY Studio Deluxe,40895919,Jules,Manhattan,Chelsea,40.74327,-73.99848,Entire home/apt,245,3,115,2019-07-02,2.43,125
7775879,2br Near Brooklyn Bridge,24560401,Danuza,Brooklyn,Fort Greene,40.69705,-73.97743,Entire home/apt,165,3,120,2019-06-21,2.54,170
7783855,"Cozy 2 Bedrooms Bedstuy,Brooklyn",40958326,Gerald,Brooklyn,Bedford-Stuyvesant,40.68528,-73.91573000000001,Entire home/apt,175,4,99,2019-06-15,2.12,334
7787983,**Caribbean Blush-8 mins to JFK**,36205028,Mrs. T,Queens,Jamaica,40.68542,-73.7926,Private room,52,1,179,2019-06-24,3.79,350
7789850,Huge Room with Private Backyard - 25% OFF,1418015,Reuben,Brooklyn,Crown Heights,40.67839,-73.95434,Private room,80,2,158,2019-06-30,3.47,204
7790838,"Quiet, Charming Studio in UES",17550956,Kelsie,Manhattan,Upper East Side,40.77357,-73.94729,Entire home/apt,142,2,48,2019-04-27,1.02,329
7798542,Cozy and Homey Brooklyn Apartment,21150000,Tamar,Brooklyn,Flatbush,40.654740000000004,-73.95448,Entire home/apt,80,3,10,2019-05-27,1.53,124
7800835,Big 1.5 bedroom on a great block-Private apt,11549078,Kristian,Brooklyn,Bedford-Stuyvesant,40.6808,-73.93092,Entire home/apt,160,5,148,2019-07-02,3.24,149
7806322,Beautiful Zen 3BR Apartment,37915862,Greg,Brooklyn,East New York,40.67351,-73.89267,Entire home/apt,155,5,80,2019-07-03,1.73,256
7820423,Large 2 Bedroom apt near Union Sq,4068324,Heidi,Manhattan,Greenwich Village,40.73415,-73.99814,Entire home/apt,425,4,68,2019-06-16,1.45,36
7824945,Small Room on the Upper West Side,37138145,C,Manhattan,Upper West Side,40.801109999999994,-73.96539,Private room,75,1,205,2019-07-03,4.32,197
7827908,Private Entrance/ Private Bathroom,41201538,Faith,Brooklyn,Bushwick,40.70126,-73.918,Private room,63,2,104,2019-06-08,2.19,230
7837816,"Bright, Cozy room in Brooklyn",19483885,Edgar,Brooklyn,Bedford-Stuyvesant,40.69695,-73.95951,Private room,60,1,184,2019-07-02,4.83,240
7837952,Excellent Location Gramercy Studio,2610233,Julia,Manhattan,Flatiron District,40.739470000000004,-73.98593000000001,Entire home/apt,221,3,99,2019-06-17,2.26,110
7843320,Bright Airy 1 Bed in Williamsburg,328951,Mathew,Brooklyn,Williamsburg,40.70955,-73.95678000000001,Entire home/apt,150,1,20,2019-04-28,1.44,35
7843604,"Big, cozy & chic! 1BR Apt in Harlem",41329387,Calatayud Family,Manhattan,Harlem,40.80755,-73.95104,Entire home/apt,100,2,193,2019-06-14,4.17,213
7850400,Quiet charming  Duplex,41367164,Haim,Manhattan,Lower East Side,40.721470000000004,-73.98733,Entire home/apt,295,3,63,2019-07-01,1.4,214
7851219,- A - Cozy Secure Private Room  in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71631,-73.96353,Private room,60,2,121,2019-06-18,2.55,69
7854307,- H - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71692,-73.96353,Private room,60,2,97,2019-06-15,2.07,83
7857185,Midtown great location private Apt,41406733,George,Manhattan,Midtown,40.75399,-73.96967,Entire home/apt,135,1,214,2019-06-19,4.5,170
7858468,The Artist's Experience,8552927,Jeffrey,Manhattan,Hell's Kitchen,40.76425,-73.99162,Private room,99,1,309,2019-07-07,6.61,254
7858673,- I - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71767,-73.96252,Private room,60,2,92,2019-06-08,1.94,87
7860155,Private bedroom in the heart of NYC,24559181,Aldi,Manhattan,Upper East Side,40.76312,-73.96624,Private room,89,1,148,2019-06-23,3.18,351
7862762,Spacious pre-war apartment,40548594,Justine,Manhattan,Financial District,40.70623,-74.0051,Entire home/apt,150,2,52,2019-06-23,1.11,72
7869876,"Entire floor of house Very Private 2BR suite,SUNNY",17382996,Eileen,Bronx,Port Morris,40.80247,-73.91435,Entire home/apt,90,2,152,2019-06-30,3.25,299
7870258,- C - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71755,-73.96419,Private room,60,2,99,2019-06-15,2.1,77
7871818,"Artist/Musician Apartment, Bushwick",4769886,Tom & Nic,Brooklyn,Bushwick,40.69533,-73.92053,Private room,109,2,105,2019-06-27,2.25,244
7871858,Putnam Garden -2BDR Garden Apt,10659447,Keisha,Brooklyn,Bedford-Stuyvesant,40.68439,-73.95231,Entire home/apt,135,4,106,2019-06-26,2.23,282
7873655,- G - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71714,-73.96234,Private room,60,2,107,2019-06-21,2.26,84
7886635,- E - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.716359999999995,-73.96246,Private room,60,2,97,2019-06-18,2.13,122
7891403,"BIG SUNNY 2 1/2 BR, 1 STOP FR. NYC",2829145,Charlotta,Brooklyn,Fort Greene,40.6923,-73.97123,Entire home/apt,285,3,66,2019-05-27,1.41,292
7894007,MyPlace2Beach,41619645,D.,Queens,Arverne,40.58875,-73.79109,Private room,200,2,70,2019-06-24,1.48,90
7900908,Clean Cozy & Comfy Apartment!,41658748,Ben,Manhattan,Gramercy,40.73518,-73.98047,Entire home/apt,250,2,105,2019-06-11,2.26,307
7901635,- F - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71544,-73.96211,Private room,60,2,99,2019-06-23,2.1,100
7911437,Private Studio in Queens,15904258,Monika,Queens,Maspeth,40.72172,-73.8881,Entire home/apt,60,3,45,2019-06-28,1.06,219
7914369,Charming 1 Bedroom Garden Apt!,2010157,Alex,Brooklyn,Bedford-Stuyvesant,40.68372,-73.91994,Entire home/apt,120,2,92,2019-07-03,2.02,54
7915596,"Large, Bright NYC Room Near Trains",2339049,Arianna & Z,Brooklyn,Bushwick,40.69919,-73.93818,Private room,75,2,226,2019-06-10,4.78,128
7917251,"Amazing LES apt - cool, bright...",41747327,Amy,Manhattan,Lower East Side,40.71909,-73.99028,Entire home/apt,95,1,98,2019-06-23,2.13,240
7919372,Cozy & Clean #6,23533897,Fatou,Brooklyn,Crown Heights,40.67568,-73.95124,Private room,75,1,38,2019-06-16,1.12,322
7920072,East Village - private room - chill,10353278,James,Manhattan,East Village,40.73243,-73.98692,Private room,96,2,114,2019-06-28,2.47,98
7920170,Sunny room in a contemporary modern apartment,36089884,Adrian,Manhattan,Washington Heights,40.85597,-73.9333,Private room,50,2,93,2019-06-05,3.37,208
7927838,Spacious Sunny Brownstone Room - Great Location!,6444987,Jason,Brooklyn,Bedford-Stuyvesant,40.6796,-73.93021999999999,Private room,95,2,153,2019-06-21,3.27,296
7929441,Beautiful Loft w/ Waterfront View!,1453898,Anthony,Brooklyn,Williamsburg,40.71268,-73.96676,Private room,105,2,232,2019-06-19,5.0,64
7937398,Serene Brownstone Living Close To It All!,6444987,Jason,Brooklyn,Bedford-Stuyvesant,40.67973,-73.93058,Private room,72,2,151,2019-06-16,3.23,288
7945940,Roof garden & River Sunsets Zen,7020836,Jeeku,Manhattan,West Village,40.738490000000006,-74.00589000000001,Entire home/apt,225,3,159,2019-06-24,3.4,132
7949480,City Island Sanctuary BR & Pvt Bath à la française,119445,Linda & Didier,Bronx,City Island,40.85205,-73.78868,Private room,107,1,73,2019-06-30,1.73,173
7951281,Brand new 2BR heart of Fort Greene,292522,Jonathan,Brooklyn,Fort Greene,40.68857,-73.97385,Entire home/apt,200,2,120,2019-07-04,2.61,287
7952963,Gorgeous Pre War Sanctuary - 1 block from Union Sq,3333577,Julia,Manhattan,Gramercy,40.73523,-73.98668,Private room,160,2,53,2019-07-01,1.16,344
7967503,Perfect midtown west studio,2781031,Paolo,Manhattan,Hell's Kitchen,40.76885,-73.98631,Entire home/apt,165,3,68,2019-06-19,1.46,195
7968983,4 bedroom 3 bath duplex w roof deck & washer/dryer,780477,Donavan,Brooklyn,East New York,40.66125,-73.89976,Entire home/apt,275,3,77,2019-07-03,1.67,256
7969111,Charming Chelsea Flat,42050222,Jose,Manhattan,Chelsea,40.74192,-73.99978,Private room,135,3,250,2019-07-02,5.36,111
7974235,Spacious cozy apartment,42082780,Judith,Brooklyn,Flatbush,40.64689,-73.96048,Entire home/apt,99,2,85,2018-06-03,1.83,342
7975360,Harlem Row House 2 BDRM Apt-City Col/Columbia Univ,12986426,Lovelynn,Manhattan,Harlem,40.82215,-73.95600999999999,Entire home/apt,180,5,95,2019-07-04,2.09,60
7979237,New Guest Room at Brooklyn&Breakfast,344035,Brooklyn&   Breakfast    -Len-,Brooklyn,Prospect Heights,40.6796,-73.96948,Private room,60,1,197,2019-07-01,4.19,324
7983640,Great Loft Steps From All Williamsburg Hotels,13037911,Erica,Brooklyn,Williamsburg,40.72124,-73.95846999999999,Entire home/apt,250,1,54,2019-05-19,1.15,365
7987971,Comfy Room in Trendy Brooklyn!,4277896,Tzooli And Ay,Brooklyn,Clinton Hill,40.6917,-73.96508,Private room,70,2,173,2019-07-01,3.8,93
7995078,A King Size Bed in private room in NYC!,38793847,Chad & David,Manhattan,Harlem,40.82291,-73.95172,Private room,65,2,80,2019-07-02,1.71,347
8002080,Luxury  suite.(private),42243297,Wilson,Brooklyn,Bensonhurst,40.61059,-74.00601999999999,Entire home/apt,65,1,287,2019-07-06,7.31,308
8009332,My cozy artistic Apartment,37849636,Maggie,Brooklyn,Sheepshead Bay,40.60991,-73.95676999999999,Shared room,48,1,59,2019-07-05,1.26,90
8010033,Upscale Apt blocks to Columbia Med./Presb. Hosp.,1883133,Christian,Manhattan,Washington Heights,40.842690000000005,-73.93605,Entire home/apt,110,1,133,2019-06-28,2.85,267
8012976,Master Suite w/ Private Bath in Financial District,48165,Donna,Manhattan,Financial District,40.70726,-74.00593,Private room,120,2,128,2019-06-15,2.74,246
8013358,Bedford-Stuyvesant 3 bedroom 2 bathroom duplex,8687068,Terrie,Brooklyn,Bedford-Stuyvesant,40.68318,-73.95002,Entire home/apt,240,1,33,2019-06-24,2.96,83
